Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_positive,fac_inc_tested,fac_inc_active,fac_inc_negative,fac_inc_pending,fac_inc_recovered,fac_inc_deaths,fac_staff_positive,fac_staff_recovered,fac_staff_deaths,sum_inc_vaccinated,sum_staff_vaccinated,demographics_type,demographics_category,demographics_inc_positive,facility_bjs,fac_state,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_deaths,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_privprison,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,state
1758,2021-04-19,44302,TN,Northwest Correctional Complex (NWCX),993.0,4630.0,0.0,3610.0,0.0,993.0,6.0,,,,,,,,,,,"960 State Route 212, Tiptonville, Tennessee 38079",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1759,2021-04-19,44302,TN,West Tennessee State Penitentiary (WTSP),273.0,1605.0,0.0,1321.0,0.0,273.0,2.0,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1760,2021-04-19,44302,TN,Women's Therapeutic Residential Center (WTRC),141.0,2052.0,1.0,1910.0,0.0,140.0,,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1761,2021-04-19,44302,TN,Hardeman County Correctional,315.0,3257.0,0.0,2925.0,2.0,315.0,,,,,,,,,,,,"2520 Union Springs Road, Whiteville, Tennessee 38075",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1762,2021-04-19,44302,TN,South Central Correctional,1247.0,3629.0,0.0,2363.0,2.0,1247.0,6.0,,,,,,,,,,,"555 Forest Avenue, Clifton, Tennessee 38425-0279",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1763,2021-04-19,44302,TN,Trousdale Turner Correctional (TCA),1409.0,3788.0,0.0,2372.0,0.0,1409.0,4.0,,,,,,,,,,,"140 Macon Way, Hartsville, Tennessee 37074",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1764,2021-04-19,44302,TN,Whiteville Correctional,95.0,2232.0,0.0,2129.0,6.0,95.0,2.0,,,,,,,,,,,"1440 Union Springs Road, Whiteville, Tennessee 38075",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1765,2021-04-19,44302,TN,,,,,,,,,,,,9962.0,3248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1766,2021-04-20,44302,TN,Bledsoe County Correctional (BCCX),859.0,7217.0,7.0,6351.0,6.0,852.0,1.0,,,,,,,,,,,"1045 Horsehead Road Pikeville, Tennessee  37367",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1767,2021-04-20,44302,TN,Morgan County Correctional (MCCX),107.0,2273.0,0.0,2150.0,4.0,107.0,3.0,,,,,,,,,,,"541 Wayne Cotton Morgan Drive, Wartburg, Tennessee 37887",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1768,2021-04-20,44302,TN,Northeast Correctional (NECX),371.0,2583.0,0.0,2204.0,0.0,371.0,5.0,,,,,,,,,,,"5249 Highway 67 West, Mountain City, Tennessee 37683-5000",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1769,2021-04-20,44302,TN,Lois M. Derry Special Needs (DSNF),165.0,2299.0,0.0,2117.0,0.0,165.0,8.0,,,,,,,,,,,"7575 Cockrill Bend Boulevard, Nashville, Tennessee 37209-1057",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1770,2021-04-20,44302,TN,Riverbend Maximum Security (RMSI),112.0,1366.0,0.0,1248.0,0.0,112.0,,,,,,,,,,,,7475 COCKRILL BEND BLVD,,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1771,2021-04-20,44302,TN,Tennessee Prison for Women (TPFW/DJRC),322.0,2162.0,0.0,1818.0,19.0,322.0,1.0,,,,,,,,,,,"3881 Stewarts Lane, Nashville, Tennessee 37243-0468",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1772,2021-04-20,44302,TN,Turney Center Industrial Complex (TCIX),124.0,2139.0,0.0,2007.0,0.0,124.0,4.0,,,,,,,,,,,1499 R.W. MOORE MEMORIAL HIGHWAY,,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1773,2021-04-20,44302,TN,Turney Center Industrial Complex-Annex (TCIX-A),11.0,538.0,0.0,523.0,1.0,11.0,,,,,,,,,,,,"1499 R.W. Moore Memorial Highway, Only, Tennessee 37140-4050",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1774,2021-04-20,44302,TN,Mark Luttrell Transition Center (MLTC),62.0,470.0,0.0,407.0,0.0,62.0,,,,,,,,,,,,6000 STATE ROAD,,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1775,2021-04-20,44302,TN,Northwest Correctional Complex (NWCX),993.0,4630.0,0.0,3610.0,0.0,993.0,6.0,,,,,,,,,,,"960 State Route 212, Tiptonville, Tennessee 38079",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1776,2021-04-20,44302,TN,West Tennessee State Penitentiary (WTSP),273.0,1605.0,0.0,1321.0,0.0,273.0,2.0,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1777,2021-04-20,44302,TN,Women's Therapeutic Residential Center (WTRC),141.0,2052.0,1.0,1910.0,0.0,140.0,,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1778,2021-04-20,44302,TN,Hardeman County Correctional,315.0,3257.0,0.0,2925.0,2.0,315.0,,,,,,,,,,,,"2520 Union Springs Road, Whiteville, Tennessee 38075",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1779,2021-04-20,44302,TN,South Central Correctional,1247.0,3629.0,0.0,2363.0,2.0,1247.0,6.0,,,,,,,,,,,"555 Forest Avenue, Clifton, Tennessee 38425-0279",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1780,2021-04-20,44302,TN,Trousdale Turner Correctional (TCA),1409.0,3788.0,0.0,2372.0,0.0,1409.0,4.0,,,,,,,,,,,"140 Macon Way, Hartsville, Tennessee 37074",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1781,2021-04-20,44302,TN,Whiteville Correctional,95.0,2232.0,0.0,2129.0,6.0,95.0,2.0,,,,,,,,,,,"1440 Union Springs Road, Whiteville, Tennessee 38075",,6606.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1782,2021-04-20,44302,TN,,,,,,,,,,,,9962.0,3248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1783,2021-04-21,44306,TN,Bledsoe County Correctional (BCCX),859.0,7268.0,7.0,6404.0,4.0,852.0,1.0,,,,,,,,,,,"1045 Horsehead Road Pikeville, Tennessee  37367",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1784,2021-04-21,44306,TN,Morgan County Correctional (MCCX),107.0,2370.0,0.0,2245.0,6.0,107.0,3.0,,,,,,,,,,,"541 Wayne Cotton Morgan Drive, Wartburg, Tennessee 37887",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1785,2021-04-21,44306,TN,Northeast Correctional (NECX),371.0,2609.0,0.0,2225.0,5.0,371.0,5.0,,,,,,,,,,,"5249 Highway 67 West, Mountain City, Tennessee 37683-5000",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1786,2021-04-21,44306,TN,Lois M. Derry Special Needs (DSNF),166.0,2302.0,1.0,2119.0,0.0,165.0,8.0,,,,,,,,,,,"7575 Cockrill Bend Boulevard, Nashville, Tennessee 37209-1057",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1787,2021-04-21,44306,TN,Riverbend Maximum Security (RMSI),112.0,1368.0,0.0,1250.0,0.0,112.0,,,,,,,,,,,,7475 COCKRILL BEND BLVD,,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1788,2021-04-21,44306,TN,Tennessee Prison for Women (TPFW/DJRC),322.0,2162.0,0.0,1818.0,19.0,322.0,1.0,,,,,,,,,,,"3881 Stewarts Lane, Nashville, Tennessee 37243-0468",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1789,2021-04-21,44306,TN,Turney Center Industrial Complex (TCIX),124.0,2154.0,0.0,2022.0,0.0,124.0,4.0,,,,,,,,,,,1499 R.W. MOORE MEMORIAL HIGHWAY,,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1790,2021-04-21,44306,TN,Turney Center Industrial Complex-Annex (TCIX-A),11.0,538.0,0.0,524.0,0.0,11.0,,,,,,,,,,,,"1499 R.W. Moore Memorial Highway, Only, Tennessee 37140-4050",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1791,2021-04-21,44306,TN,Mark Luttrell Transition Center (MLTC),62.0,477.0,0.0,412.0,2.0,62.0,,,,,,,,,,,,6000 STATE ROAD,,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1792,2021-04-21,44306,TN,Northwest Correctional Complex (NWCX),993.0,4707.0,0.0,3687.0,0.0,993.0,6.0,,,,,,,,,,,"960 State Route 212, Tiptonville, Tennessee 38079",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1793,2021-04-21,44306,TN,West Tennessee State Penitentiary (WTSP),273.0,1621.0,0.0,1337.0,0.0,273.0,2.0,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1794,2021-04-21,44306,TN,Women's Therapeutic Residential Center (WTRC),141.0,2052.0,1.0,1910.0,0.0,140.0,,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1795,2021-04-21,44306,TN,Hardeman County Correctional,315.0,3282.0,0.0,2934.0,18.0,315.0,,,,,,,,,,,,"2520 Union Springs Road, Whiteville, Tennessee 38075",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1796,2021-04-21,44306,TN,South Central Correctional,1247.0,3635.0,0.0,2370.0,1.0,1247.0,6.0,,,,,,,,,,,"555 Forest Avenue, Clifton, Tennessee 38425-0279",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1797,2021-04-21,44306,TN,Trousdale Turner Correctional (TCA),1409.0,3799.0,0.0,2383.0,0.0,1409.0,4.0,,,,,,,,,,,"140 Macon Way, Hartsville, Tennessee 37074",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1798,2021-04-21,44306,TN,Whiteville Correctional,95.0,2232.0,0.0,2129.0,6.0,95.0,2.0,,,,,,,,,,,"1440 Union Springs Road, Whiteville, Tennessee 38075",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1799,2021-04-21,44302,TN,,,,,,,,,,,,9962.0,3248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1800,2021-04-22,44306,TN,Bledsoe County Correctional (BCCX),859.0,7268.0,7.0,6404.0,4.0,852.0,1.0,,,,,,,,,,,"1045 Horsehead Road Pikeville, Tennessee  37367",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1801,2021-04-22,44306,TN,Morgan County Correctional (MCCX),107.0,2370.0,0.0,2245.0,6.0,107.0,3.0,,,,,,,,,,,"541 Wayne Cotton Morgan Drive, Wartburg, Tennessee 37887",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1802,2021-04-22,44306,TN,Northeast Correctional (NECX),371.0,2609.0,0.0,2225.0,5.0,371.0,5.0,,,,,,,,,,,"5249 Highway 67 West, Mountain City, Tennessee 37683-5000",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1803,2021-04-22,44306,TN,Lois M. Derry Special Needs (DSNF),166.0,2302.0,1.0,2119.0,0.0,165.0,8.0,,,,,,,,,,,"7575 Cockrill Bend Boulevard, Nashville, Tennessee 37209-1057",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1804,2021-04-22,44306,TN,Riverbend Maximum Security (RMSI),112.0,1368.0,0.0,1250.0,0.0,112.0,,,,,,,,,,,,7475 COCKRILL BEND BLVD,,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1805,2021-04-22,44306,TN,Tennessee Prison for Women (TPFW/DJRC),322.0,2162.0,0.0,1818.0,19.0,322.0,1.0,,,,,,,,,,,"3881 Stewarts Lane, Nashville, Tennessee 37243-0468",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1806,2021-04-22,44306,TN,Turney Center Industrial Complex (TCIX),124.0,2154.0,0.0,2022.0,0.0,124.0,4.0,,,,,,,,,,,1499 R.W. MOORE MEMORIAL HIGHWAY,,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1807,2021-04-22,44306,TN,Turney Center Industrial Complex-Annex (TCIX-A),11.0,538.0,0.0,524.0,0.0,11.0,,,,,,,,,,,,"1499 R.W. Moore Memorial Highway, Only, Tennessee 37140-4050",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1808,2021-04-22,44306,TN,Mark Luttrell Transition Center (MLTC),62.0,477.0,0.0,412.0,2.0,62.0,,,,,,,,,,,,6000 STATE ROAD,,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1809,2021-04-22,44306,TN,Northwest Correctional Complex (NWCX),993.0,4707.0,0.0,3687.0,0.0,993.0,6.0,,,,,,,,,,,"960 State Route 212, Tiptonville, Tennessee 38079",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1810,2021-04-22,44306,TN,West Tennessee State Penitentiary (WTSP),273.0,1621.0,0.0,1337.0,0.0,273.0,2.0,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1811,2021-04-22,44306,TN,Women's Therapeutic Residential Center (WTRC),141.0,2052.0,1.0,1910.0,0.0,140.0,,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1812,2021-04-22,44306,TN,Hardeman County Correctional,315.0,3282.0,0.0,2934.0,18.0,315.0,,,,,,,,,,,,"2520 Union Springs Road, Whiteville, Tennessee 38075",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1813,2021-04-22,44306,TN,South Central Correctional,1247.0,3635.0,0.0,2370.0,1.0,1247.0,6.0,,,,,,,,,,,"555 Forest Avenue, Clifton, Tennessee 38425-0279",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1814,2021-04-22,44306,TN,Trousdale Turner Correctional (TCA),1409.0,3799.0,0.0,2383.0,0.0,1409.0,4.0,,,,,,,,,,,"140 Macon Way, Hartsville, Tennessee 37074",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1815,2021-04-22,44306,TN,Whiteville Correctional,95.0,2232.0,0.0,2129.0,6.0,95.0,2.0,,,,,,,,,,,"1440 Union Springs Road, Whiteville, Tennessee 38075",,6607.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1816,2021-04-22,44302,TN,,,,,,,,,,,,9962.0,3248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1817,2021-04-23,44308,TN,Bledsoe County Correctional (BCCX),862.0,7321.0,10.0,6456.0,1.0,853.0,1.0,,,,,,,,,,,"1045 Horsehead Road Pikeville, Tennessee  37367",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1818,2021-04-23,44308,TN,Morgan County Correctional (MCCX),107.0,2487.0,0.0,2298.0,70.0,107.0,3.0,,,,,,,,,,,"541 Wayne Cotton Morgan Drive, Wartburg, Tennessee 37887",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1819,2021-04-23,44308,TN,Northeast Correctional (NECX),371.0,2618.0,0.0,2231.0,8.0,371.0,5.0,,,,,,,,,,,"5249 Highway 67 West, Mountain City, Tennessee 37683-5000",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1820,2021-04-23,44308,TN,Lois M. Derry Special Needs (DSNF),166.0,2307.0,1.0,2124.0,0.0,165.0,8.0,,,,,,,,,,,"7575 Cockrill Bend Boulevard, Nashville, Tennessee 37209-1057",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1821,2021-04-23,44308,TN,Riverbend Maximum Security (RMSI),112.0,1375.0,0.0,1254.0,3.0,112.0,,,,,,,,,,,,7475 COCKRILL BEND BLVD,,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1822,2021-04-23,44308,TN,Tennessee Prison for Women (TPFW/DJRC),322.0,2212.0,0.0,1887.0,0.0,322.0,1.0,,,,,,,,,,,"3881 Stewarts Lane, Nashville, Tennessee 37243-0468",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1823,2021-04-23,44308,TN,Turney Center Industrial Complex (TCIX),124.0,2189.0,0.0,2046.0,11.0,124.0,4.0,,,,,,,,,,,1499 R.W. MOORE MEMORIAL HIGHWAY,,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1824,2021-04-23,44308,TN,Turney Center Industrial Complex-Annex (TCIX-A),11.0,544.0,0.0,527.0,3.0,11.0,,,,,,,,,,,,"1499 R.W. Moore Memorial Highway, Only, Tennessee 37140-4050",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1825,2021-04-23,44308,TN,Mark Luttrell Transition Center (MLTC),62.0,477.0,0.0,412.0,2.0,62.0,,,,,,,,,,,,6000 STATE ROAD,,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1826,2021-04-23,44308,TN,Northwest Correctional Complex (NWCX),993.0,4815.0,0.0,3795.0,0.0,993.0,6.0,,,,,,,,,,,"960 State Route 212, Tiptonville, Tennessee 38079",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1827,2021-04-23,44308,TN,West Tennessee State Penitentiary (WTSP),273.0,1645.0,0.0,1361.0,0.0,273.0,2.0,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1828,2021-04-23,44308,TN,Women's Therapeutic Residential Center (WTRC),141.0,2071.0,1.0,1929.0,0.0,140.0,,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1829,2021-04-23,44308,TN,Hardeman County Correctional,315.0,3289.0,0.0,2956.0,3.0,315.0,,,,,,,,,,,,"2520 Union Springs Road, Whiteville, Tennessee 38075",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1830,2021-04-23,44308,TN,South Central Correctional,1247.0,3652.0,0.0,2387.0,1.0,1247.0,6.0,,,,,,,,,,,"555 Forest Avenue, Clifton, Tennessee 38425-0279",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1831,2021-04-23,44308,TN,Trousdale Turner Correctional (TCA),1409.0,3826.0,0.0,2410.0,0.0,1409.0,4.0,,,,,,,,,,,"140 Macon Way, Hartsville, Tennessee 37074",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1832,2021-04-23,44308,TN,Whiteville Correctional,95.0,2263.0,0.0,2160.0,6.0,95.0,2.0,,,,,,,,,,,"1440 Union Springs Road, Whiteville, Tennessee 38075",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1833,2021-04-23,44302,TN,,,,,,,,,,,,9962.0,3248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1834,2021-04-24,44308,TN,Bledsoe County Correctional (BCCX),862.0,7321.0,10.0,6456.0,1.0,853.0,1.0,,,,,,,,,,,"1045 Horsehead Road Pikeville, Tennessee  37367",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1835,2021-04-24,44308,TN,Morgan County Correctional (MCCX),107.0,2487.0,0.0,2298.0,70.0,107.0,3.0,,,,,,,,,,,"541 Wayne Cotton Morgan Drive, Wartburg, Tennessee 37887",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1836,2021-04-24,44308,TN,Northeast Correctional (NECX),371.0,2618.0,0.0,2231.0,8.0,371.0,5.0,,,,,,,,,,,"5249 Highway 67 West, Mountain City, Tennessee 37683-5000",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
1837,2021-04-24,44308,TN,Lois M. Derry Special Needs (DSNF),166.0,2307.0,1.0,2124.0,0.0,165.0,8.0,,,,,,,,,,,"7575 Cockrill Bend Boulevard, Nashville, Tennessee 37209-1057",,6610.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
