Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,sum_inc_totalcapacity,sum_inc_deathsadults,sum_inc_deathsjuvenile,sum_inc_populationadult,sum_inc_populationjuvenile,sum_inc_testedadult,sum_inc_testedjuvenile,sum_inc_pendingadult,sum_inc_pendingjuvenile,sum_inc_positiveadult,sum_inc_positivejuvenile,sum_inc_negativeadult,sum_inc_negativejuvenile,sum_inc_refusedadult,sum_inc_refusedjuvenile,sum_staff_positiveadult,sum_staff_positivejuvenile,sum_staff_deathsadult,sum_staff_deathsjuvenile,sum_staff_positive,sum_staff_deaths,sum_inc_adult_vaccinated_dose1,sum_inc_adult_vaccinated_dose2,sum_inc_juvenile_vaccinated_dose1,sum_inc_juvenile_vaccinated_dose2,facility_bjs,fac_state,fac_inc_deaths,fac_address,fac_zip,sum_inc_negative,sum_inc_pending,sum_inc_pop,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_inc_refused,match,bjs_fac_state,bjs_fac_id,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,sum_inc_vaccinatedpercent_adult,sum_inc_vaccinatedpercent_juvenile,state
476,2021-03-09,44264,ME,,,,,NR,NR,1674.0,26.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
477,2021-03-10,3/10/2021,ME,MSP,3115.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
478,2021-03-10,3/10/2021,ME,MCC,2814.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
479,2021-03-10,3/10/2021,ME,MVCF,784.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
480,2021-03-10,3/10/2021,ME,BCF,169.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
481,2021-03-10,3/10/2021,ME,Women,505.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
482,2021-03-10,3/10/2021,ME,Long Creek Youth Development Center,412.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
483,2021-03-10,44265,ME,,,,,NR,NR,1672.0,25.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
484,2021-03-11,3/11/2021,ME,MSP,3115.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
485,2021-03-11,3/11/2021,ME,MCC,2821.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
486,2021-03-11,3/11/2021,ME,MVCF,797.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
487,2021-03-11,3/11/2021,ME,BCF,181.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
488,2021-03-11,3/11/2021,ME,Women,505.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
489,2021-03-11,3/11/2021,ME,Long Creek Youth Development Center,413.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
490,2021-03-11,44266,ME,,,,,NR,NR,1675.0,28.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
491,2021-03-12,3/12/2021,ME,MSP,3115.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
492,2021-03-12,3/12/2021,ME,MCC,2831.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
493,2021-03-12,3/12/2021,ME,MVCF,799.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
494,2021-03-12,3/12/2021,ME,BCF,181.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
495,2021-03-12,3/12/2021,ME,Women,506.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
496,2021-03-12,3/12/2021,ME,Long Creek Youth Development Center,415.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
497,2021-03-12,44267,ME,,,,,NR,NR,1670.0,26.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
498,2021-03-13,3/12/2021,ME,MSP,3115.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
499,2021-03-13,3/12/2021,ME,MCC,2831.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
500,2021-03-13,3/12/2021,ME,MVCF,799.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
501,2021-03-13,3/12/2021,ME,BCF,181.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
502,2021-03-13,3/12/2021,ME,Women,506.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
503,2021-03-13,3/12/2021,ME,Long Creek Youth Development Center,415.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
504,2021-03-13,44267,ME,,,,,NR,NR,1670.0,26.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
505,2021-03-14,3/12/2021,ME,MSP,3115.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
506,2021-03-14,3/12/2021,ME,MCC,2831.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
507,2021-03-14,3/12/2021,ME,MVCF,799.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
508,2021-03-14,3/12/2021,ME,BCF,181.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
509,2021-03-14,3/12/2021,ME,Women,506.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
510,2021-03-14,3/12/2021,ME,Long Creek Youth Development Center,415.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
511,2021-03-14,44267,ME,,,,,NR,NR,1670.0,26.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
512,2021-03-15,3/15/2021,ME,MSP,3119.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
513,2021-03-15,3/15/2021,ME,MCC,2831.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
514,2021-03-15,3/15/2021,ME,MVCF,801.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
515,2021-03-15,3/15/2021,ME,BCF,181.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
516,2021-03-15,3/15/2021,ME,Women,506.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
517,2021-03-15,3/15/2021,ME,Long Creek Youth Development Center,416.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
518,2021-03-15,44270,ME,,,,,NR,NR,1661.0,27.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
519,2021-03-16,3/16/2021,ME,MSP,3156.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
520,2021-03-16,3/16/2021,ME,MCC,2835.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
521,2021-03-16,3/16/2021,ME,MVCF,801.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
522,2021-03-16,3/16/2021,ME,BCF,183.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
523,2021-03-16,3/16/2021,ME,Women,506.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
524,2021-03-16,3/16/2021,ME,Long Creek Youth Development Center,417.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
525,2021-03-16,44271,ME,,,,,NR,NR,1662.0,27.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
526,2021-03-17,3/16/2021,ME,MSP,3156.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
527,2021-03-17,3/16/2021,ME,MCC,2835.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
528,2021-03-17,3/16/2021,ME,MVCF,801.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
529,2021-03-17,3/16/2021,ME,BCF,183.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
530,2021-03-17,3/16/2021,ME,Women,506.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
531,2021-03-17,3/16/2021,ME,Long Creek Youth Development Center,417.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
532,2021-03-17,44271,ME,,,,,NR,NR,1662.0,27.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
533,2021-03-18,3/18/2021,ME,MSP,3162.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,167.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
534,2021-03-18,3/18/2021,ME,MCC,2842.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,167.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
535,2021-03-18,3/18/2021,ME,MVCF,814.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,167.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
536,2021-03-18,3/18/2021,ME,BCF,183.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,167.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
537,2021-03-18,3/18/2021,ME,Women,506.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,167.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
538,2021-03-18,3/18/2021,ME,Long Creek Youth Development Center,421.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,167.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
539,2021-03-18,44273,ME,,,,,NR,NR,1663.0,27.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
540,2021-03-19,3/19/2021,ME,MSP,3206.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
541,2021-03-19,3/19/2021,ME,MCC,2854.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
542,2021-03-19,3/19/2021,ME,MVCF,814.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
543,2021-03-19,3/19/2021,ME,BCF,183.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
544,2021-03-19,3/19/2021,ME,Women,509.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
545,2021-03-19,3/19/2021,ME,Long Creek Youth Development Center,421.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
546,2021-03-19,44274,ME,,,,,NR,NR,1662.0,29.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
547,2021-03-20,3/19/2021,ME,MSP,3206.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
548,2021-03-20,3/19/2021,ME,MCC,2854.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
549,2021-03-20,3/19/2021,ME,MVCF,814.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
550,2021-03-20,3/19/2021,ME,BCF,183.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
551,2021-03-20,3/19/2021,ME,Women,509.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
552,2021-03-20,3/19/2021,ME,Long Creek Youth Development Center,421.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
553,2021-03-20,44274,ME,,,,,NR,NR,1662.0,29.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
554,2021-03-21,3/19/2021,ME,MSP,3206.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
555,2021-03-21,3/19/2021,ME,MCC,2854.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
556,2021-03-21,3/19/2021,ME,MVCF,814.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
557,2021-03-21,3/19/2021,ME,BCF,183.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
558,2021-03-21,3/19/2021,ME,Women,509.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
559,2021-03-21,3/19/2021,ME,Long Creek Youth Development Center,421.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
560,2021-03-21,44274,ME,,,,,NR,NR,1662.0,29.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
561,2021-03-22,3/22/2021,ME,MSP,3210.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
