Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_active,fac_inc_recovered,fac_inc_deaths,fac_staff_positive,fac_staff_active,fac_staff_recovered,fac_staff_deaths,fac_inc_fully_vaccinated,fac_inc_declined_vaccination,facility_bjs,fac_state,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_staff_deaths,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_changeuse,bjs_fac_changeclose,state
205,2021-01-10,,SC,Perry,,171.0,0.0,169.0,2.0,70.0,11.0,59.0,0.0,,,PERRY CORRECTIONAL INSTITUTION,SC,430 OAKLAWN ROAD,29669,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,PERRY CORRECTIONAL INSTITUTION,430 OAKLAWN ROAD,PELZER,SC,29669.0,Males only,Maximum/close/high,None,State authority,943.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
206,2021-01-10,,SC,Ridgeland,,53.0,43.0,9.0,1.0,15.0,9.0,6.0,0.0,,,RIDGELAND CORRECTIONAL INSTITUTION,SC,5 CORRECTIONAL RD,29936,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,RIDGELAND CORRECTIONAL INSTITUTION,5 CORRECTIONAL RD,RIDGELAND,SC,29936.0,Males only,Medium,None,State authority,1190.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
207,2021-01-10,,SC,Trenton,,3.0,0.0,3.0,0.0,20.0,5.0,15.0,0.0,,,TRENTON CORRECTIONAL INSTITUTION,SC,84 GREENHOUSE ROAD,29847,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,TRENTON CORRECTIONAL INSTITUTION,84 GREENHOUSE ROAD,TRENTON,SC,29847.0,Males only,Medium,Less than 50% of the inmates,State authority,502.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
208,2021-01-10,,SC,Turbeville,,21.0,5.0,16.0,0.0,53.0,19.0,34.0,0.0,,,TURBEVILLE CORRECTIONAL FACILITY,SC,1578 Clarence Coker Hwy,29162,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,TURBEVILLE CORRECTIONAL FACILITY,1578 Clarence Coker Hwy,Tuberville,SC,29162.0,Males only,Medium,Less than 50% of the inmates,State authority,1191.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
209,2021-01-10,,SC,Tyger River,,481.0,0.0,477.0,4.0,43.0,3.0,40.0,0.0,,,TYGER RIVER CORRECTIONAL INSTITUTION,SC,"200 Prison Road, Enoree, SC 29335-9308",29355,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,TYGER RIVER CORRECTIONAL INSTITUTION,100-200 PRISON ROAD,ENOREE,SC,29355.0,Males only,Medium,None,State authority,1283.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
210,2021-01-10,,SC,Wateree River,,0.0,0.0,0.0,0.0,14.0,4.0,10.0,0.0,,,WATEREE RIVER CORRECTIONAL INSTITUTION,SC,HIGHWAY 261,29128,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,WATEREE RIVER CORRECTIONAL INSTITUTION,HIGHWAY 261,REMBERT,SC,29128.0,Males only,Medium,Less than 50% of the inmates,State authority,863.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
211,2021-01-11,,SC,Allendale,,29.0,0.0,27.0,2.0,29.0,2.0,27.0,0.0,,,ALLENDALE CORRECTIONAL INSTITUTION,SC,1057 REVOLUTIONARY TRAIL,29827,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,ALLENDALE CORRECTIONAL INSTITUTION,1057 REVOLUTIONARY TRAIL,FAIRFAX,SC,29827.0,Males only,Medium,None,State authority,1268.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
212,2021-01-11,,SC,Broad River,,415.0,29.0,377.0,9.0,82.0,7.0,74.0,1.0,,,BROAD RIVER CORRECTIONAL INSTITUTION,SC,"4460 Broad River Road, Columbia, SC 29210",29210,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,BROAD RIVER CORRECTIONAL INSTITUTION,4460 BROAD RIVER ROAD,COLUMBIA,SC,29210.0,Males only,Maximum/close/high,None,State authority,1123.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
213,2021-01-11,,SC,Camille Graham,,3.0,1.0,2.0,0.0,26.0,6.0,20.0,0.0,,,,SC,"4450 Broad River Road, Columbia, SC 29210-4096",29210-4096,2728.0,35.0,2.0,706.0,not in BJS,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
214,2021-01-11,,SC,Evans,,78.0,19.0,57.0,2.0,37.0,11.0,26.0,0.0,,,,SC,"610 HIGHWAY 9 WEST, BENNETTSVILLE, SC 29512",29512,2728.0,35.0,2.0,706.0,not in BJS,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
215,2021-01-11,,SC,Goodman,,80.0,0.0,79.0,1.0,12.0,4.0,8.0,0.0,,,GOODMAN CORRECTIONAL INSTITUTION,SC,"4556 Broad River Road, Columbia, SC 29210",29210,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,GOODMAN CORRECTIONAL INSTITUTION,4456 BROAD RIVER ROAD,COLUMBIA,SC,29210.0,Females only,Minimum/low,Less than 50% of the inmates,State authority,,302.0,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
216,2021-01-11,,SC,Kershaw,,8.0,8.0,0.0,0.0,27.0,19.0,8.0,0.0,,,KERSHAW CORRECTIONAL INSTITUTION,SC,"4848 Gold Mine Highway, Kershaw, SC 29067",29067,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,KERSHAW CORRECTIONAL INSTITUTION,4848 GOLDMINE HWY,KERSHAW,SC,29067.0,Males only,Medium,None,State authority,1474.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
217,2021-01-11,,SC,Kirkland,,454.0,23.0,428.0,3.0,92.0,18.0,74.0,0.0,,,KIRKLAND RECEPTION & EVALUATION CENTER,SC,"4344 Broad River Road, Columbia, SC 29210",29210,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,KIRKLAND RECEPTION & EVALUATION CENTER,4344 BROAD RIVER ROAD,COLUMBIA,SC,29210.0,Males only,Maximum/close/high,None,State authority,1956.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
218,2021-01-11,,SC,Leath,,20.0,0.0,20.0,0.0,9.0,1.0,8.0,0.0,,,LEATH CORRECTIONAL INSTITUTION,SC,"2809 Airport Road, Greenwood, SC 29649",29649,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,LEATH CORRECTIONAL INSTITUTION,2809 AIRPORT ROAD,GREENWOOD,SC,29649.0,Females only,Maximum/close/high,None,State authority,,527.0,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
219,2021-01-11,,SC,Lee,,61.0,4.0,56.0,1.0,39.0,6.0,32.0,1.0,,,LEE CORRECTIONAL INSTITUTION,SC,990 WISACKY HWY,29010,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,LEE CORRECTIONAL INSTITUTION,990 WISACKY HWY,BISHOPVILLE,SC,29010.0,Males only,Maximum/close/high,None,State authority,1746.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
220,2021-01-11,,SC,Lieber,,133.0,1.0,130.0,2.0,31.0,1.0,30.0,0.0,,,LIEBER CORRECTIONAL INSTITUTION,SC,"136 Wilborn Avenue Ridgeville, SC 29472",29472,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,LIEBER CORRECTIONAL INSTITUTION,136 WILBORN AVENUE,RIDGEVILLE,SC,29472.0,Males only,Maximum/close/high,None,State authority,1415.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
221,2021-01-11,,SC,Livesay,,215.0,215.0,0.0,0.0,21.0,11.0,10.0,0.0,,,LIVESAY CORRECTIONAL INSTITUTION,SC,104 BROADCAST DRIVE,29303,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,LIVESAY CORRECTIONAL INSTITUTION,104 BROADCAST DRIVE,SPARTANBURG,SC,29303.0,Males only,Minimum/low,Less than 50% of the inmates,State authority,601.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
222,2021-01-11,,SC,MacDougall,,321.0,0.0,318.0,3.0,34.0,4.0,30.0,0.0,,,MACDOUGALL CORRECTIONAL INSTITUTION,SC,"1516 Old Gilliard Road ,Ridgeville, SC 29472",29472,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,MACDOUGALL CORRECTIONAL INSTITUTION,1516 OLD GILLIARD ROAD,RIDGEVILLE,SC,29472.0,Males only,Medium,None,State authority,534.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
223,2021-01-11,,SC,Manning,,136.0,0.0,135.0,1.0,18.0,3.0,15.0,0.0,,,MANNING CORRECTIONAL INSTITUTION,SC,"502 Beckman Road, Columbia, SC 29203-3173",29203,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,MANNING CORRECTIONAL INSTITUTION,502 BECKMAN DRIVE,COLUMBIA,SC,29203.0,Males only,Minimum/low,Less than 50% of the inmates,State authority,438.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
224,2021-01-11,,SC,McCormick,,46.0,0.0,42.0,4.0,28.0,1.0,27.0,0.0,,,MCCORMICK CORRECTIONAL INSTITUTION,SC,386 REDEMPTION WAY,29899,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,MCCORMICK CORRECTIONAL INSTITUTION,386 REDEMPTION WAY,MCCORMICK,SC,29899.0,Males only,Maximum/close/high,None,State authority,1252.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
225,2021-01-11,,SC,Palmer,,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,,,PALMER PRE-RELEASE CENTER,SC,2012 PISGAH ROAD,29501,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,PALMER PRE-RELEASE CENTER,2012 PISGAH ROAD,FLORENCE,SC,29501.0,Males only,Minimum/low,50% or more of the inmates,State authority,211.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
226,2021-01-11,,SC,Perry,,171.0,0.0,169.0,2.0,70.0,11.0,59.0,0.0,,,PERRY CORRECTIONAL INSTITUTION,SC,430 OAKLAWN ROAD,29669,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,PERRY CORRECTIONAL INSTITUTION,430 OAKLAWN ROAD,PELZER,SC,29669.0,Males only,Maximum/close/high,None,State authority,943.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
227,2021-01-11,,SC,Ridgeland,,53.0,43.0,9.0,1.0,15.0,9.0,6.0,0.0,,,RIDGELAND CORRECTIONAL INSTITUTION,SC,5 CORRECTIONAL RD,29936,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,RIDGELAND CORRECTIONAL INSTITUTION,5 CORRECTIONAL RD,RIDGELAND,SC,29936.0,Males only,Medium,None,State authority,1190.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
228,2021-01-11,,SC,Trenton,,3.0,0.0,3.0,0.0,20.0,5.0,15.0,0.0,,,TRENTON CORRECTIONAL INSTITUTION,SC,84 GREENHOUSE ROAD,29847,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,TRENTON CORRECTIONAL INSTITUTION,84 GREENHOUSE ROAD,TRENTON,SC,29847.0,Males only,Medium,Less than 50% of the inmates,State authority,502.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
229,2021-01-11,,SC,Turbeville,,21.0,5.0,16.0,0.0,53.0,19.0,34.0,0.0,,,TURBEVILLE CORRECTIONAL FACILITY,SC,1578 Clarence Coker Hwy,29162,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,TURBEVILLE CORRECTIONAL FACILITY,1578 Clarence Coker Hwy,Tuberville,SC,29162.0,Males only,Medium,Less than 50% of the inmates,State authority,1191.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
230,2021-01-11,,SC,Tyger River,,481.0,0.0,477.0,4.0,43.0,3.0,40.0,0.0,,,TYGER RIVER CORRECTIONAL INSTITUTION,SC,"200 Prison Road, Enoree, SC 29335-9308",29355,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,TYGER RIVER CORRECTIONAL INSTITUTION,100-200 PRISON ROAD,ENOREE,SC,29355.0,Males only,Medium,None,State authority,1283.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
231,2021-01-11,,SC,Wateree River,,0.0,0.0,0.0,0.0,14.0,4.0,10.0,0.0,,,WATEREE RIVER CORRECTIONAL INSTITUTION,SC,HIGHWAY 261,29128,2728.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,WATEREE RIVER CORRECTIONAL INSTITUTION,HIGHWAY 261,REMBERT,SC,29128.0,Males only,Medium,Less than 50% of the inmates,State authority,863.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
232,2021-01-12,,SC,Allendale,,29.0,0.0,27.0,2.0,29.0,2.0,27.0,0.0,,,ALLENDALE CORRECTIONAL INSTITUTION,SC,1057 REVOLUTIONARY TRAIL,29827,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,ALLENDALE CORRECTIONAL INSTITUTION,1057 REVOLUTIONARY TRAIL,FAIRFAX,SC,29827.0,Males only,Medium,None,State authority,1268.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
233,2021-01-12,,SC,Broad River,,415.0,29.0,377.0,9.0,82.0,1.0,80.0,1.0,,,BROAD RIVER CORRECTIONAL INSTITUTION,SC,"4460 Broad River Road, Columbia, SC 29210",29210,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,BROAD RIVER CORRECTIONAL INSTITUTION,4460 BROAD RIVER ROAD,COLUMBIA,SC,29210.0,Males only,Maximum/close/high,None,State authority,1123.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
234,2021-01-12,,SC,Camille Graham,,4.0,2.0,2.0,0.0,26.0,1.0,25.0,0.0,,,,SC,"4450 Broad River Road, Columbia, SC 29210-4096",29210-4096,2729.0,35.0,2.0,706.0,not in BJS,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
235,2021-01-12,,SC,Evans,,78.0,19.0,57.0,2.0,37.0,5.0,32.0,0.0,,,,SC,"610 HIGHWAY 9 WEST, BENNETTSVILLE, SC 29512",29512,2729.0,35.0,2.0,706.0,not in BJS,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
236,2021-01-12,,SC,Goodman,,80.0,0.0,79.0,1.0,12.0,3.0,9.0,0.0,,,GOODMAN CORRECTIONAL INSTITUTION,SC,"4556 Broad River Road, Columbia, SC 29210",29210,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,GOODMAN CORRECTIONAL INSTITUTION,4456 BROAD RIVER ROAD,COLUMBIA,SC,29210.0,Females only,Minimum/low,Less than 50% of the inmates,State authority,,302.0,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
237,2021-01-12,,SC,Kershaw,,8.0,8.0,0.0,0.0,27.0,16.0,11.0,0.0,,,KERSHAW CORRECTIONAL INSTITUTION,SC,"4848 Gold Mine Highway, Kershaw, SC 29067",29067,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,KERSHAW CORRECTIONAL INSTITUTION,4848 GOLDMINE HWY,KERSHAW,SC,29067.0,Males only,Medium,None,State authority,1474.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
238,2021-01-12,,SC,Kirkland,,454.0,23.0,428.0,3.0,92.0,11.0,81.0,0.0,,,KIRKLAND RECEPTION & EVALUATION CENTER,SC,"4344 Broad River Road, Columbia, SC 29210",29210,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,KIRKLAND RECEPTION & EVALUATION CENTER,4344 BROAD RIVER ROAD,COLUMBIA,SC,29210.0,Males only,Maximum/close/high,None,State authority,1956.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
239,2021-01-12,,SC,Leath,,20.0,0.0,20.0,0.0,9.0,1.0,8.0,0.0,,,LEATH CORRECTIONAL INSTITUTION,SC,"2809 Airport Road, Greenwood, SC 29649",29649,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,LEATH CORRECTIONAL INSTITUTION,2809 AIRPORT ROAD,GREENWOOD,SC,29649.0,Females only,Maximum/close/high,None,State authority,,527.0,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
240,2021-01-12,,SC,Lee,,61.0,4.0,56.0,1.0,39.0,5.0,33.0,1.0,,,LEE CORRECTIONAL INSTITUTION,SC,990 WISACKY HWY,29010,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,LEE CORRECTIONAL INSTITUTION,990 WISACKY HWY,BISHOPVILLE,SC,29010.0,Males only,Maximum/close/high,None,State authority,1746.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
241,2021-01-12,,SC,Lieber,,133.0,1.0,130.0,2.0,31.0,1.0,30.0,0.0,,,LIEBER CORRECTIONAL INSTITUTION,SC,"136 Wilborn Avenue Ridgeville, SC 29472",29472,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,LIEBER CORRECTIONAL INSTITUTION,136 WILBORN AVENUE,RIDGEVILLE,SC,29472.0,Males only,Maximum/close/high,None,State authority,1415.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
242,2021-01-12,,SC,Livesay,,215.0,215.0,0.0,0.0,21.0,11.0,10.0,0.0,,,LIVESAY CORRECTIONAL INSTITUTION,SC,104 BROADCAST DRIVE,29303,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,LIVESAY CORRECTIONAL INSTITUTION,104 BROADCAST DRIVE,SPARTANBURG,SC,29303.0,Males only,Minimum/low,Less than 50% of the inmates,State authority,601.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
243,2021-01-12,,SC,MacDougall,,321.0,0.0,318.0,3.0,34.0,2.0,32.0,0.0,,,MACDOUGALL CORRECTIONAL INSTITUTION,SC,"1516 Old Gilliard Road ,Ridgeville, SC 29472",29472,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,MACDOUGALL CORRECTIONAL INSTITUTION,1516 OLD GILLIARD ROAD,RIDGEVILLE,SC,29472.0,Males only,Medium,None,State authority,534.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
244,2021-01-12,,SC,Manning,,136.0,0.0,135.0,1.0,18.0,1.0,17.0,0.0,,,MANNING CORRECTIONAL INSTITUTION,SC,"502 Beckman Road, Columbia, SC 29203-3173",29203,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,MANNING CORRECTIONAL INSTITUTION,502 BECKMAN DRIVE,COLUMBIA,SC,29203.0,Males only,Minimum/low,Less than 50% of the inmates,State authority,438.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
245,2021-01-12,,SC,McCormick,,46.0,0.0,42.0,4.0,28.0,0.0,28.0,0.0,,,MCCORMICK CORRECTIONAL INSTITUTION,SC,386 REDEMPTION WAY,29899,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,MCCORMICK CORRECTIONAL INSTITUTION,386 REDEMPTION WAY,MCCORMICK,SC,29899.0,Males only,Maximum/close/high,None,State authority,1252.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
246,2021-01-12,,SC,Palmer,,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,,,PALMER PRE-RELEASE CENTER,SC,2012 PISGAH ROAD,29501,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,PALMER PRE-RELEASE CENTER,2012 PISGAH ROAD,FLORENCE,SC,29501.0,Males only,Minimum/low,50% or more of the inmates,State authority,211.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
247,2021-01-12,,SC,Perry,,171.0,1.0,169.0,2.0,70.0,8.0,62.0,0.0,,,PERRY CORRECTIONAL INSTITUTION,SC,430 OAKLAWN ROAD,29669,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,PERRY CORRECTIONAL INSTITUTION,430 OAKLAWN ROAD,PELZER,SC,29669.0,Males only,Maximum/close/high,None,State authority,943.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
248,2021-01-12,,SC,Ridgeland,,53.0,43.0,9.0,1.0,15.0,8.0,7.0,0.0,,,RIDGELAND CORRECTIONAL INSTITUTION,SC,5 CORRECTIONAL RD,29936,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,RIDGELAND CORRECTIONAL INSTITUTION,5 CORRECTIONAL RD,RIDGELAND,SC,29936.0,Males only,Medium,None,State authority,1190.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
249,2021-01-12,,SC,Trenton,,3.0,0.0,3.0,0.0,20.0,1.0,19.0,0.0,,,TRENTON CORRECTIONAL INSTITUTION,SC,84 GREENHOUSE ROAD,29847,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,TRENTON CORRECTIONAL INSTITUTION,84 GREENHOUSE ROAD,TRENTON,SC,29847.0,Males only,Medium,Less than 50% of the inmates,State authority,502.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
250,2021-01-12,,SC,Turbeville,,21.0,5.0,16.0,0.0,53.0,12.0,41.0,0.0,,,TURBEVILLE CORRECTIONAL FACILITY,SC,1578 Clarence Coker Hwy,29162,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,TURBEVILLE CORRECTIONAL FACILITY,1578 Clarence Coker Hwy,Tuberville,SC,29162.0,Males only,Medium,Less than 50% of the inmates,State authority,1191.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
251,2021-01-12,,SC,Tyger River,,481.0,0.0,477.0,4.0,43.0,2.0,41.0,0.0,,,TYGER RIVER CORRECTIONAL INSTITUTION,SC,"200 Prison Road, Enoree, SC 29335-9308",29355,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,TYGER RIVER CORRECTIONAL INSTITUTION,100-200 PRISON ROAD,ENOREE,SC,29355.0,Males only,Medium,None,State authority,1283.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
252,2021-01-12,,SC,Wateree River,,0.0,0.0,0.0,0.0,14.0,4.0,10.0,0.0,,,WATEREE RIVER CORRECTIONAL INSTITUTION,SC,HIGHWAY 261,29128,2729.0,35.0,2.0,706.0,in BJS (matched),South Carolina,4.1e+20,WATEREE RIVER CORRECTIONAL INSTITUTION,HIGHWAY 261,REMBERT,SC,29128.0,Males only,Medium,Less than 50% of the inmates,State authority,863.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
253,2021-01-13,,SC,Allendale,,29.0,0.0,27.0,2.0,30.0,3.0,27.0,0.0,,,ALLENDALE CORRECTIONAL INSTITUTION,SC,1057 REVOLUTIONARY TRAIL,29827,2799.0,35.0,2.0,740.0,in BJS (matched),South Carolina,4.1e+20,ALLENDALE CORRECTIONAL INSTITUTION,1057 REVOLUTIONARY TRAIL,FAIRFAX,SC,29827.0,Males only,Medium,None,State authority,1268.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
254,2021-01-13,,SC,Broad River,,415.0,29.0,377.0,9.0,85.0,4.0,80.0,1.0,,,BROAD RIVER CORRECTIONAL INSTITUTION,SC,"4460 Broad River Road, Columbia, SC 29210",29210,2799.0,35.0,2.0,740.0,in BJS (matched),South Carolina,4.1e+20,BROAD RIVER CORRECTIONAL INSTITUTION,4460 BROAD RIVER ROAD,COLUMBIA,SC,29210.0,Males only,Maximum/close/high,None,State authority,1123.0,,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
255,2021-01-13,,SC,Camille Graham,,5.0,3.0,2.0,0.0,28.0,3.0,25.0,0.0,,,,SC,"4450 Broad River Road, Columbia, SC 29210-4096",29210-4096,2799.0,35.0,2.0,740.0,not in BJS,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
256,2021-01-13,,SC,Evans,,78.0,18.0,58.0,2.0,37.0,4.0,33.0,0.0,,,,SC,"610 HIGHWAY 9 WEST, BENNETTSVILLE, SC 29512",29512,2799.0,35.0,2.0,740.0,not in BJS,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
257,2021-01-13,,SC,Goodman,,80.0,0.0,79.0,1.0,12.0,3.0,9.0,0.0,,,GOODMAN CORRECTIONAL INSTITUTION,SC,"4556 Broad River Road, Columbia, SC 29210",29210,2799.0,35.0,2.0,740.0,in BJS (matched),South Carolina,4.1e+20,GOODMAN CORRECTIONAL INSTITUTION,4456 BROAD RIVER ROAD,COLUMBIA,SC,29210.0,Females only,Minimum/low,Less than 50% of the inmates,State authority,,302.0,No,No,No,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
