Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_active,fac_staff_positive,fac_staff_active,fac_inc_vaccinated,fac_inc_vaccinatedweekly,fac_staff_vaccinated,fac_staff_vaccinated_weekly,sum_inc_deaths,sum_staff_deaths,facility_bjs,fac_state,fac_inc_deaths,fac_staff_deaths,fac_inc_recovered,fac_inc_new_positive,fac_staff_recovered,fac_address,fac_zip,sum_inc_positive,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,state
948,2021-04-05,4/1/2021,KS,Winfield,NR,429.0,2,87.0,1.0,,,,,2.0,1.0,,,,,,,,1806 PINECREST CIRCLE,,6117.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
949,2021-04-05,4/1/2021,KS,Wichita Work Release,NR,81.0,0,25.0,,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,6117.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
950,2021-04-05,4/1/2021,KS,KJCC,NR,20.0,0,71.0,0.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6117.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
951,2021-04-06,4/5/2021,KS,El Dorado,NR,976.0,1,233.0,0.0,,,,,2.0,1.0,,,,,,,,1737 SE US HWY 54,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
952,2021-04-06,4/5/2021,KS,Ellsworth,NR,584.0,0,90.0,0.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
953,2021-04-06,4/5/2021,KS,Hutchinson,NR,1379.0,1,287.0,0.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
954,2021-04-06,4/5/2021,KS,Lansing,NR,1009.0,0,170.0,0.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
955,2021-04-06,4/5/2021,KS,Larned,NR,353.0,0,82.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
956,2021-04-06,4/5/2021,KS,Norton,NR,766.0,0,128.0,1.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
957,2021-04-06,4/5/2021,KS,Topeka,NR,522.0,0,108.0,0.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
958,2021-04-06,4/5/2021,KS,Winfield,NR,429.0,2,87.0,1.0,,,,,2.0,1.0,,,,,,,,1806 PINECREST CIRCLE,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
959,2021-04-06,4/5/2021,KS,Wichita Work Release,NR,81.0,0,25.0,,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
960,2021-04-06,4/5/2021,KS,KJCC,NR,20.0,0,71.0,0.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
961,2021-04-07,4/5/2021,KS,El Dorado,NR,976.0,1,233.0,0.0,,,,,2.0,1.0,,,,,,,,1737 SE US HWY 54,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
962,2021-04-07,4/5/2021,KS,Ellsworth,NR,584.0,0,90.0,0.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
963,2021-04-07,4/5/2021,KS,Hutchinson,NR,1379.0,1,287.0,0.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
964,2021-04-07,4/5/2021,KS,Lansing,NR,1009.0,0,170.0,0.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
965,2021-04-07,4/5/2021,KS,Larned,NR,353.0,0,82.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
966,2021-04-07,4/5/2021,KS,Norton,NR,766.0,0,128.0,1.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
967,2021-04-07,4/5/2021,KS,Topeka,NR,522.0,0,108.0,0.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
968,2021-04-07,4/5/2021,KS,Winfield,NR,429.0,2,87.0,1.0,,,,,2.0,1.0,,,,,,,,1806 PINECREST CIRCLE,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
969,2021-04-07,4/5/2021,KS,Wichita Work Release,NR,81.0,0,25.0,,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
970,2021-04-07,4/5/2021,KS,KJCC,NR,20.0,0,71.0,0.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
971,2021-04-08,4/5/2021,KS,El Dorado,NR,976.0,1,233.0,0.0,,,,,2.0,1.0,,,,,,,,1737 SE US HWY 54,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
972,2021-04-08,4/5/2021,KS,Ellsworth,NR,584.0,0,90.0,0.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
973,2021-04-08,4/5/2021,KS,Hutchinson,NR,1379.0,1,287.0,0.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
974,2021-04-08,4/5/2021,KS,Lansing,NR,1009.0,0,170.0,0.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
975,2021-04-08,4/5/2021,KS,Larned,NR,353.0,0,82.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
976,2021-04-08,4/5/2021,KS,Norton,NR,766.0,0,128.0,1.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
977,2021-04-08,4/5/2021,KS,Topeka,NR,522.0,0,108.0,0.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
978,2021-04-08,4/5/2021,KS,Winfield,NR,429.0,2,87.0,1.0,,,,,2.0,1.0,,,,,,,,1806 PINECREST CIRCLE,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
979,2021-04-08,4/5/2021,KS,Wichita Work Release,NR,81.0,0,25.0,,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
980,2021-04-08,4/5/2021,KS,KJCC,NR,20.0,0,71.0,0.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6119.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
981,2021-04-09,4/8/2021,KS,El Dorado,NR,976.0,1,233.0,0.0,,,,,2.0,1.0,,,,,,,,1737 SE US HWY 54,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
982,2021-04-09,4/8/2021,KS,Ellsworth,NR,584.0,0,90.0,0.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
983,2021-04-09,4/8/2021,KS,Hutchinson,NR,1378.0,0,288.0,1.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
984,2021-04-09,4/8/2021,KS,Lansing,NR,1009.0,0,170.0,0.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
985,2021-04-09,4/8/2021,KS,Larned,NR,353.0,0,82.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
986,2021-04-09,4/8/2021,KS,Norton,NR,766.0,0,128.0,1.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
987,2021-04-09,4/8/2021,KS,Topeka,NR,522.0,0,109.0,1.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
988,2021-04-09,4/8/2021,KS,Winfield,NR,429.0,0,87.0,1.0,,,,,2.0,1.0,,,,,,,,1806 PINECREST CIRCLE,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
989,2021-04-09,4/8/2021,KS,Wichita Work Release,NR,81.0,0,25.0,,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
990,2021-04-09,4/8/2021,KS,KJCC,NR,20.0,0,72.0,1.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
991,2021-04-10,4/8/2021,KS,El Dorado,NR,976.0,1,233.0,0.0,,,,,2.0,1.0,,,,,,,,1737 SE US HWY 54,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
992,2021-04-10,4/8/2021,KS,Ellsworth,NR,584.0,0,90.0,0.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
993,2021-04-10,4/8/2021,KS,Hutchinson,NR,1378.0,0,288.0,1.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
994,2021-04-10,4/8/2021,KS,Lansing,NR,1009.0,0,170.0,0.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
995,2021-04-10,4/8/2021,KS,Larned,NR,353.0,0,82.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
996,2021-04-10,4/8/2021,KS,Norton,NR,766.0,0,128.0,1.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
997,2021-04-10,4/8/2021,KS,Topeka,NR,522.0,0,109.0,1.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
998,2021-04-10,4/8/2021,KS,Winfield,NR,429.0,0,87.0,1.0,,,,,2.0,1.0,,,,,,,,1806 PINECREST CIRCLE,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
999,2021-04-10,4/8/2021,KS,Wichita Work Release,NR,81.0,0,25.0,,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1000,2021-04-10,4/8/2021,KS,KJCC,NR,20.0,0,72.0,1.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1001,2021-04-11,4/8/2021,KS,El Dorado,NR,976.0,1,233.0,0.0,,,,,2.0,1.0,,,,,,,,1737 SE US HWY 54,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1002,2021-04-11,4/8/2021,KS,Ellsworth,NR,584.0,0,90.0,0.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1003,2021-04-11,4/8/2021,KS,Hutchinson,NR,1378.0,0,288.0,1.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1004,2021-04-11,4/8/2021,KS,Lansing,NR,1009.0,0,170.0,0.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1005,2021-04-11,4/8/2021,KS,Larned,NR,353.0,0,82.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1006,2021-04-11,4/8/2021,KS,Norton,NR,766.0,0,128.0,1.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1007,2021-04-11,4/8/2021,KS,Topeka,NR,522.0,0,109.0,1.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1008,2021-04-11,4/8/2021,KS,Winfield,NR,429.0,0,87.0,1.0,,,,,2.0,1.0,,,,,,,,1806 PINECREST CIRCLE,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1009,2021-04-11,4/8/2021,KS,Wichita Work Release,NR,81.0,0,25.0,,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1010,2021-04-11,4/8/2021,KS,KJCC,NR,20.0,0,72.0,1.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1011,2021-04-12,4/8/2021,KS,El Dorado,NR,976.0,1,233.0,0.0,,,,,2.0,1.0,,,,,,,,1737 SE US HWY 54,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1012,2021-04-12,4/8/2021,KS,Ellsworth,NR,584.0,0,90.0,0.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1013,2021-04-12,4/8/2021,KS,Hutchinson,NR,1378.0,0,288.0,1.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1014,2021-04-12,4/8/2021,KS,Lansing,NR,1009.0,0,170.0,0.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1015,2021-04-12,4/8/2021,KS,Larned,NR,353.0,0,82.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1016,2021-04-12,4/8/2021,KS,Norton,NR,766.0,0,128.0,1.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1017,2021-04-12,4/8/2021,KS,Topeka,NR,522.0,0,109.0,1.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1018,2021-04-12,4/8/2021,KS,Winfield,NR,429.0,0,87.0,1.0,,,,,2.0,1.0,,,,,,,,1806 PINECREST CIRCLE,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1019,2021-04-12,4/8/2021,KS,Wichita Work Release,NR,81.0,0,25.0,,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1020,2021-04-12,4/8/2021,KS,KJCC,NR,20.0,0,72.0,1.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6118.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1021,2021-04-13,4/12/2021,KS,El Dorado,NR,977.0,1,233.0,0.0,,,,,2.0,1.0,,,,,,,,1737 SE US HWY 54,,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1022,2021-04-13,4/12/2021,KS,Ellsworth,NR,584.0,0,90.0,0.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1023,2021-04-13,4/12/2021,KS,Hutchinson,NR,1379.0,1,288.0,1.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1024,2021-04-13,4/12/2021,KS,Lansing,NR,1009.0,0,170.0,0.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1025,2021-04-13,4/12/2021,KS,Larned,NR,353.0,0,82.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1026,2021-04-13,4/12/2021,KS,Norton,NR,766.0,0,128.0,0.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1027,2021-04-13,4/12/2021,KS,Topeka,NR,523.0,1,109.0,1.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1028,2021-04-13,4/12/2021,KS,Winfield,NR,429.0,0,87.0,1.0,,,,,2.0,1.0,,,,,,,,1806 PINECREST CIRCLE,,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1029,2021-04-13,4/12/2021,KS,Wichita Work Release,NR,81.0,0,25.0,,,,,,0.0,0.0,,,,,,,,401 S. EMPORIA STREET,,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1030,2021-04-13,4/12/2021,KS,KJCC,NR,20.0,0,72.0,1.0,,,,,0.0,0.0,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1031,2021-04-14,4/12/2021,KS,El Dorado,NR,977.0,1,233.0,0.0,,,,,2.0,1.0,,,,,,,,1737 SE US HWY 54,,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1032,2021-04-14,4/12/2021,KS,Ellsworth,NR,584.0,0,90.0,0.0,,,,,3.0,0.0,,,,,,,,1607 STATE STREET,,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1033,2021-04-14,4/12/2021,KS,Hutchinson,NR,1379.0,1,288.0,1.0,,,,,3.0,1.0,,,,,,,,500 REFORMATORY RD,,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1034,2021-04-14,4/12/2021,KS,Lansing,NR,1009.0,0,170.0,0.0,,,,,5.0,2.0,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1035,2021-04-14,4/12/2021,KS,Larned,NR,353.0,0,82.0,0.0,,,,,1.0,0.0,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1036,2021-04-14,4/12/2021,KS,Norton,NR,766.0,0,128.0,0.0,,,,,0.0,0.0,,,,,,,,E HIGHWAY 36,,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1037,2021-04-14,4/12/2021,KS,Topeka,NR,523.0,1,109.0,1.0,,,,,0.0,1.0,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1038,2021-04-14,4/12/2021,KS,Winfield,NR,429.0,0,87.0,1.0,,,,,2.0,1.0,,,,,,,,1806 PINECREST CIRCLE,,6121.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
