Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_population,fac_inc_active,fac_inc_recovered,fac_inc_positive,fac_inc_negative,fac_inc_pending,fac_inc_totaltests,fac_inc_quarantined,fac_inc_deaths,facilties_inc_vaccinated,facilties_inc_vaccinatedjuvenile,sum_staff_vaccinatedfirstdose,sum_staff_vaccinatedseconddose,sum_staff_vaccinatedfirstdosejuvenile,sum_staff_vaccinatedseconddosejuvenile,sum_staff_populationcorrectional,sum_staff_populationjuvenile,sum_staff_activecorrectional,sum_staff_activejuvenile,sum_staff_recoveredcorrectional,sum_staff_recoveredjuvenile,sum_staff_positivecorrectional,sum_staff_positivejuvenile,sum_staff_negativecorrectional,sum_staff_negativejuvenile,sum_staff_pendingcorrectional,sum_staff_pendingjuvenile,sum_staff_testedcorrectional,sum_staff_testedjuvenile,sum_staff_quarantinedcorrectional,sum_staff_quarantinedjuvenile,sum_staff_deaths,sum_staff_negative,sum_staff_active,sum_staff_pending,sum_staff_tested,sum_staff_recovered,sum_staff_positive,facility_bjs,fac_state,fac_inc_tested,fac_inc_new_tested,fac_inc_pop,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_popcorrectional,sum_staff_popjuvenile,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,state
1465,2021-03-08,44262,WV,Gene Spadaro,22.0,0.0,2.0,2.0,94.0,2.0,98.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106 Martin Drive, Mt. Hope, WV 25880",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1466,2021-03-08,44262,WV,J.M. Buckbee,16.0,0.0,1.0,1.0,49.0,0.0,50.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144 Jerry Lane, Augusta, WV 26704",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1467,2021-03-08,44262,WV,Kenneth Rubenstein,19.0,0.0,0.0,0.0,53.0,0.0,53.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141 Forestry Camp Road, Davis, WV 26260",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1468,2021-03-08,44262,WV,Lorrie Yeager,10.0,0.0,1.0,1.0,62.0,0.0,63.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"907 Mission Drive, Parkersburg, WV 26101",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1469,2021-03-08,44262,WV,Robert Shell,18.0,0.0,2.0,2.0,225.0,2.0,229.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two Ohanlon Pl, Barboursville, WV 25504",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1470,2021-03-08,44262,WV,Sam Perdue,16.0,0.0,4.0,4.0,27.0,0.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"843 Shelter Road, Princeton, WV 24739",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1471,2021-03-08,44262,WV,James Morton,21.0,0.0,0.0,0.0,33.0,1.0,34.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60 Manfred Holland Way Dunbar, WV 25064",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1472,2021-03-08,44262,WV,Vicki Douglas,10.0,0.0,2.0,2.0,88.0,0.0,90.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900 Emmett Rousch Drive Martinsburg, WV 25401",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1473,2021-03-08,44262,WV,Mulholland (contract),10.0,0.0,2.0,2.0,98.0,0.0,100.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000 Chapline St, Wheeling, WV 26003",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1474,2021-03-08,44262,WV,,,,,,,,,,,,,,,,,1426.0,430.0,1.0,2.0,403.0,106.0,406.0,108.0,9215.0,2777.0,269.0,209.0,9711.0,3009.0,,,2.0,11992.0,3.0,478.0,12720.0,509.0,514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1475,2021-03-09,44263,WV,Denmar,165.0,0.0,61.0,61.0,280.0,0.0,341.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HC64 BOX 125,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1476,2021-03-09,44263,WV,Huttonsville,920.0,0.0,128.0,128.0,1141.0,0.0,1269.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 250 SOUTH,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1477,2021-03-09,44263,WV,Lakin,358.0,0.0,258.0,258.0,620.0,0.0,878.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11264 OHIO RIVER ROAD,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1478,2021-03-09,44263,WV,Martinsburg,36.0,0.0,12.0,12.0,435.0,0.0,447.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 GRAPEVINE ROAD,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1479,2021-03-09,44263,WV,Mount Olive,978.0,0.0,197.0,204.0,2356.0,0.0,2560.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 MOUNTAIN SIDE WAY,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1480,2021-03-09,44263,WV,Northern,235.0,0.0,127.0,128.0,311.0,0.0,439.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112 Northern Regional Correction Drive, Moundsville, WV 26041",26041.0,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1481,2021-03-09,44263,WV,Ohio County,17.0,0.0,19.0,19.0,105.0,0.0,124.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501 EOFF STREET,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1482,2021-03-09,44263,WV,Pruntytown,106.0,0.0,54.0,54.0,387.0,0.0,441.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 4 BOX 49A,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1483,2021-03-09,44263,WV,Salem,254.0,0.0,0.0,0.0,325.0,0.0,325.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7 Industrial Blvd., Industrial, WV 26426",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1484,2021-03-09,44263,WV,Saint Marys,360.0,0.0,370.0,380.0,845.0,0.0,1225.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880 N PLEASANTS HIGHWAY,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1485,2021-03-09,44263,WV,McDowell (contract),351.0,0.0,266.0,266.0,665.0,0.0,931.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795 VIRGINIA AVENUE,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1486,2021-03-09,44263,WV,Donald Kuhn,32.0,0.0,1.0,1.0,40.0,0.0,41.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One Lory Place, Julian, WV 25529",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1487,2021-03-09,44263,WV,Gene Spadaro,21.0,0.0,2.0,2.0,94.0,2.0,98.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106 Martin Drive, Mt. Hope, WV 25880",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1488,2021-03-09,44263,WV,J.M. Buckbee,16.0,0.0,1.0,1.0,49.0,0.0,50.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144 Jerry Lane, Augusta, WV 26704",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1489,2021-03-09,44263,WV,Kenneth Rubenstein,20.0,0.0,0.0,0.0,53.0,0.0,53.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141 Forestry Camp Road, Davis, WV 26260",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1490,2021-03-09,44263,WV,Lorrie Yeager,10.0,0.0,1.0,1.0,62.0,0.0,63.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"907 Mission Drive, Parkersburg, WV 26101",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1491,2021-03-09,44263,WV,Robert Shell,18.0,0.0,2.0,2.0,226.0,1.0,229.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two Ohanlon Pl, Barboursville, WV 25504",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1492,2021-03-09,44263,WV,Sam Perdue,16.0,0.0,4.0,4.0,27.0,0.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"843 Shelter Road, Princeton, WV 24739",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1493,2021-03-09,44263,WV,James Morton,21.0,0.0,0.0,0.0,33.0,1.0,34.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60 Manfred Holland Way Dunbar, WV 25064",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1494,2021-03-09,44263,WV,Vicki Douglas,11.0,0.0,2.0,2.0,88.0,0.0,90.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900 Emmett Rousch Drive Martinsburg, WV 25401",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1495,2021-03-09,44263,WV,Mulholland (contract),11.0,0.0,2.0,2.0,98.0,0.0,100.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000 Chapline St, Wheeling, WV 26003",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1496,2021-03-09,44263,WV,,,,,,,,,,,,,,,,,1426.0,430.0,3.0,2.0,403.0,106.0,408.0,108.0,9296.0,2787.0,224.0,224.0,9749.0,3034.0,,,2.0,12083.0,5.0,448.0,12783.0,509.0,516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1497,2021-03-10,44264,WV,Denmar,165.0,0.0,61.0,61.0,280.0,0.0,341.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HC64 BOX 125,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1498,2021-03-10,44264,WV,Huttonsville,917.0,0.0,128.0,128.0,1141.0,0.0,1269.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 250 SOUTH,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1499,2021-03-10,44264,WV,Lakin,356.0,0.0,258.0,258.0,620.0,0.0,878.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11264 OHIO RIVER ROAD,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1500,2021-03-10,44264,WV,Martinsburg,36.0,0.0,12.0,12.0,435.0,0.0,447.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 GRAPEVINE ROAD,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1501,2021-03-10,44264,WV,Mount Olive,978.0,0.0,197.0,204.0,2356.0,2.0,2562.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 MOUNTAIN SIDE WAY,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1502,2021-03-10,44264,WV,Northern,235.0,0.0,127.0,128.0,311.0,0.0,439.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112 Northern Regional Correction Drive, Moundsville, WV 26041",26041.0,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1503,2021-03-10,44264,WV,Ohio County,17.0,0.0,19.0,19.0,105.0,0.0,124.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501 EOFF STREET,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1504,2021-03-10,44264,WV,Pruntytown,106.0,0.0,54.0,54.0,387.0,0.0,441.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 4 BOX 49A,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1505,2021-03-10,44264,WV,Salem,254.0,0.0,0.0,0.0,325.0,0.0,325.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7 Industrial Blvd., Industrial, WV 26426",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1506,2021-03-10,44264,WV,Saint Marys,359.0,0.0,370.0,380.0,845.0,0.0,1225.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880 N PLEASANTS HIGHWAY,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1507,2021-03-10,44264,WV,McDowell (contract),351.0,0.0,266.0,266.0,665.0,0.0,931.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795 VIRGINIA AVENUE,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1508,2021-03-10,44264,WV,Donald Kuhn,36.0,0.0,1.0,1.0,40.0,0.0,41.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One Lory Place, Julian, WV 25529",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1509,2021-03-10,44264,WV,Gene Spadaro,23.0,0.0,2.0,2.0,94.0,2.0,98.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106 Martin Drive, Mt. Hope, WV 25880",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1510,2021-03-10,44264,WV,J.M. Buckbee,15.0,0.0,1.0,1.0,49.0,0.0,50.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144 Jerry Lane, Augusta, WV 26704",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1511,2021-03-10,44264,WV,Kenneth Rubenstein,20.0,0.0,0.0,0.0,53.0,0.0,53.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141 Forestry Camp Road, Davis, WV 26260",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1512,2021-03-10,44264,WV,Lorrie Yeager,6.0,0.0,1.0,1.0,62.0,0.0,63.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"907 Mission Drive, Parkersburg, WV 26101",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1513,2021-03-10,44264,WV,Robert Shell,18.0,0.0,2.0,2.0,227.0,0.0,229.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two Ohanlon Pl, Barboursville, WV 25504",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1514,2021-03-10,44264,WV,Sam Perdue,16.0,0.0,4.0,4.0,27.0,0.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"843 Shelter Road, Princeton, WV 24739",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1515,2021-03-10,44264,WV,James Morton,21.0,0.0,0.0,0.0,33.0,1.0,34.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60 Manfred Holland Way Dunbar, WV 25064",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1516,2021-03-10,44264,WV,Vicki Douglas,11.0,0.0,2.0,2.0,88.0,1.0,91.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900 Emmett Rousch Drive Martinsburg, WV 25401",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1517,2021-03-10,44264,WV,Mulholland (contract),15.0,0.0,2.0,2.0,98.0,0.0,100.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000 Chapline St, Wheeling, WV 26003",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1518,2021-03-10,44264,WV,,,,,,,,,,,,,,,,,1426.0,430.0,2.0,1.0,404.0,107.0,408.0,108.0,9296.0,2831.0,293.0,204.0,9818.0,3058.0,,,2.0,12127.0,3.0,497.0,12876.0,511.0,516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1519,2021-03-11,44265,WV,Denmar,168.0,0.0,61.0,61.0,280.0,0.0,341.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HC64 BOX 125,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1520,2021-03-11,44265,WV,Huttonsville,929.0,0.0,128.0,128.0,1141.0,0.0,1269.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 250 SOUTH,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1521,2021-03-11,44265,WV,Lakin,355.0,0.0,258.0,258.0,620.0,0.0,878.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11264 OHIO RIVER ROAD,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1522,2021-03-11,44265,WV,Martinsburg,36.0,0.0,12.0,12.0,435.0,0.0,447.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 GRAPEVINE ROAD,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1523,2021-03-11,44265,WV,Mount Olive,978.0,0.0,197.0,204.0,2356.0,2.0,2562.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 MOUNTAIN SIDE WAY,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1524,2021-03-11,44265,WV,Northern,234.0,0.0,127.0,128.0,311.0,0.0,439.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112 Northern Regional Correction Drive, Moundsville, WV 26041",26041.0,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1525,2021-03-11,44265,WV,Ohio County,17.0,0.0,19.0,19.0,105.0,0.0,124.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501 EOFF STREET,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1526,2021-03-11,44265,WV,Pruntytown,116.0,0.0,54.0,54.0,387.0,0.0,441.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 4 BOX 49A,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1527,2021-03-11,44265,WV,Salem,254.0,0.0,0.0,0.0,325.0,0.0,325.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7 Industrial Blvd., Industrial, WV 26426",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1528,2021-03-11,44265,WV,Saint Marys,358.0,0.0,370.0,380.0,845.0,0.0,1225.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880 N PLEASANTS HIGHWAY,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1529,2021-03-11,44265,WV,McDowell (contract),348.0,0.0,266.0,266.0,665.0,0.0,931.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795 VIRGINIA AVENUE,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1530,2021-03-11,44265,WV,Donald Kuhn,35.0,0.0,1.0,1.0,40.0,0.0,41.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One Lory Place, Julian, WV 25529",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1531,2021-03-11,44265,WV,Gene Spadaro,23.0,0.0,2.0,2.0,96.0,0.0,98.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106 Martin Drive, Mt. Hope, WV 25880",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1532,2021-03-11,44265,WV,J.M. Buckbee,15.0,0.0,1.0,1.0,49.0,0.0,50.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144 Jerry Lane, Augusta, WV 26704",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1533,2021-03-11,44265,WV,Kenneth Rubenstein,22.0,0.0,0.0,0.0,53.0,0.0,53.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141 Forestry Camp Road, Davis, WV 26260",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
1534,2021-03-11,44265,WV,Lorrie Yeager,7.0,0.0,1.0,1.0,62.0,0.0,63.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"907 Mission Drive, Parkersburg, WV 26101",,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
