Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_partiallyvaccinated,fac_inc_fullyvaccinated,sum_staff_vaccinations,sum_inc_tested,sum_inc_positive,sum_inc_positiveremand,sum_inc_positivegeneral,sum_inc_negative,sum_inc_pending,sum_inc_deaths,sum_staff_positive,sum_staff_deaths,fac_address,fac_state,match,oldnew,fac_inc_vaccinated,fac_inc_population,state
570,2021-04-13,4/5/21,AK,FAIRBANKS CC,89,84,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
571,2021-04-13,4/5/21,AK,GOOSE CREEK CC,848,721,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
572,2021-04-13,4/5/21,AK,HILAND MTN CC,179,90,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
573,2021-04-13,4/5/21,AK,KETCHIKAN CC,35,22,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
574,2021-04-13,4/5/21,AK,LEMON CREEK CC,123,65,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
575,2021-04-13,4/5/21,AK,MATSU PRETRIAL,52,14,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
576,2021-04-13,4/5/21,AK,PT. MACKENZIE CF,61,37,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
577,2021-04-13,4/5/21,AK,SPRING CREEK CC,112,58,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
578,2021-04-13,4/5/21,AK,WILDWOOD CC,183,40,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
579,2021-04-13,4/5/21,AK,YUKON-KUSKOKWIM CC,216,185,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
580,2021-04-13,4/5/21,AK,DOC - OTHER (CRC),39,1,NR,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
581,2021-04-13,4/5/21,AK,,,,,29981.0,2396.0,251.0,2145.0,26622.0,374.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
582,2021-04-14,4/12/21,AK,ANCHORAGE CC,525,244,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
583,2021-04-14,4/12/21,AK,ANVIL MTN CC,61,52,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
584,2021-04-14,4/12/21,AK,FAIRBANKS CC,89,84,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
585,2021-04-14,4/12/21,AK,GOOSE CREEK CC,866,735,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
586,2021-04-14,4/12/21,AK,HILAND MTN CC,179,89,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
587,2021-04-14,4/12/21,AK,KETCHIKAN CC,35,32,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
588,2021-04-14,4/12/21,AK,LEMON CREEK CC,124,67,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
589,2021-04-14,4/12/21,AK,MATSU PRETRIAL,52,14,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
590,2021-04-14,4/12/21,AK,PT. MACKENZIE CF,63,37,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
591,2021-04-14,4/12/21,AK,SPRING CREEK CC,113,60,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
592,2021-04-14,4/12/21,AK,WILDWOOD CC,204,180,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
593,2021-04-14,4/12/21,AK,YUKON-KUSKOKWIM CC,308,225,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
594,2021-04-14,4/12/21,AK,DOC - OTHER (CRC),58,20,NR,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
595,2021-04-14,4/12/21,AK,,,,,30387.0,2399.0,254.0,2145.0,27247.0,149.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
596,2021-04-15,4/12/21,AK,ANCHORAGE CC,525,244,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
597,2021-04-15,4/12/21,AK,ANVIL MTN CC,61,52,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
598,2021-04-15,4/12/21,AK,FAIRBANKS CC,89,84,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
599,2021-04-15,4/12/21,AK,GOOSE CREEK CC,866,735,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
600,2021-04-15,4/12/21,AK,HILAND MTN CC,179,89,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
601,2021-04-15,4/12/21,AK,KETCHIKAN CC,35,32,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
602,2021-04-15,4/12/21,AK,LEMON CREEK CC,124,67,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
603,2021-04-15,4/12/21,AK,MATSU PRETRIAL,52,14,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
604,2021-04-15,4/12/21,AK,PT. MACKENZIE CF,63,37,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
605,2021-04-15,4/12/21,AK,SPRING CREEK CC,113,60,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
606,2021-04-15,4/12/21,AK,WILDWOOD CC,204,180,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
607,2021-04-15,4/12/21,AK,YUKON-KUSKOKWIM CC,308,225,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
608,2021-04-15,4/12/21,AK,DOC - OTHER (CRC),58,20,NR,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
609,2021-04-15,4/12/21,AK,,,,,30387.0,2399.0,254.0,2145.0,27247.0,149.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
610,2021-04-16,4/14/21,AK,ANCHORAGE CC,525,244,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
611,2021-04-16,4/14/21,AK,ANVIL MTN CC,61,52,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
612,2021-04-16,4/14/21,AK,FAIRBANKS CC,89,84,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
613,2021-04-16,4/14/21,AK,GOOSE CREEK CC,866,735,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
614,2021-04-16,4/14/21,AK,HILAND MTN CC,179,89,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
615,2021-04-16,4/14/21,AK,KETCHIKAN CC,35,32,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
616,2021-04-16,4/14/21,AK,LEMON CREEK CC,124,67,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
617,2021-04-16,4/14/21,AK,MATSU PRETRIAL,52,14,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
618,2021-04-16,4/14/21,AK,PT. MACKENZIE CF,63,37,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
619,2021-04-16,4/14/21,AK,SPRING CREEK CC,113,60,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
620,2021-04-16,4/14/21,AK,WILDWOOD CC,204,180,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
621,2021-04-16,4/14/21,AK,YUKON-KUSKOKWIM CC,308,225,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
622,2021-04-16,4/14/21,AK,DOC - OTHER (CRC),58,20,NR,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
623,2021-04-16,4/14/21,AK,,,,,30457.0,2399.0,254.0,2145.0,27273.0,192.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
624,2021-04-17,4/14/21,AK,ANCHORAGE CC,525,244,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
625,2021-04-17,4/14/21,AK,ANVIL MTN CC,61,52,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
626,2021-04-17,4/14/21,AK,FAIRBANKS CC,89,84,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
627,2021-04-17,4/14/21,AK,GOOSE CREEK CC,866,735,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
628,2021-04-17,4/14/21,AK,HILAND MTN CC,179,89,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
629,2021-04-17,4/14/21,AK,KETCHIKAN CC,35,32,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
630,2021-04-17,4/14/21,AK,LEMON CREEK CC,124,67,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
631,2021-04-17,4/14/21,AK,MATSU PRETRIAL,52,14,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
632,2021-04-17,4/14/21,AK,PT. MACKENZIE CF,63,37,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
633,2021-04-17,4/14/21,AK,SPRING CREEK CC,113,60,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
634,2021-04-17,4/14/21,AK,WILDWOOD CC,204,180,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
635,2021-04-17,4/14/21,AK,YUKON-KUSKOKWIM CC,308,225,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
636,2021-04-17,4/14/21,AK,DOC - OTHER (CRC),58,20,NR,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
637,2021-04-17,4/14/21,AK,,,,,30457.0,2399.0,254.0,2145.0,27273.0,192.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
638,2021-04-18,4/14/21,AK,ANCHORAGE CC,525,244,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
639,2021-04-18,4/14/21,AK,ANVIL MTN CC,61,52,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
640,2021-04-18,4/14/21,AK,FAIRBANKS CC,89,84,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
641,2021-04-18,4/14/21,AK,GOOSE CREEK CC,866,735,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
642,2021-04-18,4/14/21,AK,HILAND MTN CC,179,89,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
643,2021-04-18,4/14/21,AK,KETCHIKAN CC,35,32,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
644,2021-04-18,4/14/21,AK,LEMON CREEK CC,124,67,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
645,2021-04-18,4/14/21,AK,MATSU PRETRIAL,52,14,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
646,2021-04-18,4/14/21,AK,PT. MACKENZIE CF,63,37,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
647,2021-04-18,4/14/21,AK,SPRING CREEK CC,113,60,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
648,2021-04-18,4/14/21,AK,WILDWOOD CC,204,180,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
649,2021-04-18,4/14/21,AK,YUKON-KUSKOKWIM CC,308,225,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
650,2021-04-18,4/14/21,AK,DOC - OTHER (CRC),58,20,NR,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
651,2021-04-18,4/14/21,AK,,,,,30457.0,2399.0,254.0,2145.0,27273.0,192.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
652,2021-04-19,4/14/21,AK,ANCHORAGE CC,525,244,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
653,2021-04-19,4/14/21,AK,ANVIL MTN CC,61,52,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
654,2021-04-19,4/14/21,AK,FAIRBANKS CC,89,84,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
655,2021-04-19,4/14/21,AK,GOOSE CREEK CC,866,735,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
656,2021-04-19,4/14/21,AK,HILAND MTN CC,179,89,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
657,2021-04-19,4/14/21,AK,KETCHIKAN CC,35,32,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
658,2021-04-19,4/14/21,AK,LEMON CREEK CC,124,67,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
659,2021-04-19,4/14/21,AK,MATSU PRETRIAL,52,14,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
660,2021-04-19,4/14/21,AK,PT. MACKENZIE CF,63,37,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
661,2021-04-19,4/14/21,AK,SPRING CREEK CC,113,60,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
662,2021-04-19,4/14/21,AK,WILDWOOD CC,204,180,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
663,2021-04-19,4/14/21,AK,YUKON-KUSKOKWIM CC,308,225,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
664,2021-04-19,4/14/21,AK,DOC - OTHER (CRC),58,20,NR,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
665,2021-04-19,4/14/21,AK,,,,,30457.0,2399.0,254.0,2145.0,27273.0,192.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
666,2021-04-20,4/14/21,AK,ANCHORAGE CC,525,244,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
667,2021-04-20,4/14/21,AK,ANVIL MTN CC,61,52,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
668,2021-04-20,4/14/21,AK,FAIRBANKS CC,89,84,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
669,2021-04-20,4/14/21,AK,GOOSE CREEK CC,866,735,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
670,2021-04-20,4/14/21,AK,HILAND MTN CC,179,89,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
671,2021-04-20,4/14/21,AK,KETCHIKAN CC,35,32,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
672,2021-04-20,4/14/21,AK,LEMON CREEK CC,124,67,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
673,2021-04-20,4/14/21,AK,MATSU PRETRIAL,52,14,NR,,,,,,,,,,"339 East Dogwood Avenue Palmer, Alaska 99645",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
674,2021-04-20,4/14/21,AK,PT. MACKENZIE CF,63,37,NR,,,,,,,,,,"P.O. Box 877730 Wasilla, Alaska 99687",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
675,2021-04-20,4/14/21,AK,SPRING CREEK CC,113,60,NR,,,,,,,,,,"3600 Bette Cato Seward, Alaska 99664",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
676,2021-04-20,4/14/21,AK,WILDWOOD CC,204,180,NR,,,,,,,,,,"10 Chugach Avenue Kenai, Alaska 99611",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
677,2021-04-20,4/14/21,AK,YUKON-KUSKOKWIM CC,308,225,NR,,,,,,,,,,"1000 Chief Eddie Hoffman Highway P.O. Box 400 Bethel, Alaska 99559",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
678,2021-04-20,4/14/21,AK,DOC - OTHER (CRC),58,20,NR,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
679,2021-04-20,4/14/21,AK,,,,,30457.0,2399.0,254.0,2145.0,27273.0,192.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
680,2021-04-21,4/19/21,AK,ANCHORAGE CC,529,250,NR,,,,,,,,,,"1400 East 4th Avenue Anchorage, Alaska 99501",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
681,2021-04-21,4/19/21,AK,ANVIL MTN CC,60,52,NR,,,,,,,,,,"1810 Center Creek Rd. P.O. Box 730, Nome, Alaska 99762",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
682,2021-04-21,4/19/21,AK,FAIRBANKS CC,141,85,NR,,,,,,,,,,"1931 Eagan Avenue Fairbanks, Alaska 99701",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
683,2021-04-21,4/19/21,AK,GOOSE CREEK CC,881,738,NR,,,,,,,,,,"22301 West Alsop Road Wasilla, Alaska 99623",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
684,2021-04-21,4/19/21,AK,HILAND MTN CC,184,94,NR,,,,,,,,,,"9101 Hesterberg Road Eagle River, Alaska 99577",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
685,2021-04-21,4/19/21,AK,KETCHIKAN CC,36,33,NR,,,,,,,,,,"1201 Schoenbar Road Ketchikan, Alaska 99901-6270",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
686,2021-04-21,4/19/21,AK,LEMON CREEK CC,134,70,NR,,,,,,,,,,"2000 Lemon Creek Road Juneau, Alaska 99801",,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
