Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_population,fac_inc_testeddaily,fac_inc_positivedaily,fac_staff_testeddaily,fac_staff_positivedaily,fac_staff_positivecodaily,fac_staff_positiveotherdaily,fac_inc_active,fac_inc_deathsdaily,fac_staff_deaths,sum_inc_partiallyvaccinatedweekly,sum_inc_fullyvaccinatedweekly,sum_staff_partiallyvaccinatedweekly,sum_staff_fullyvaccinatedweekly,fac_inc_tested,fac_inc_positive,fac_inc_deaths,fac_staff_tested,fac_staff_positive,sum_inc_partiallyvaccinated,sum_inc_fullyvaccinated,sum_staff_partiallyvaccinated,sum_staff_fullyvaccinated,facility_bjs,fac_state,fac_inc_pop,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_inc_partiallyvaccitedweekly,sum_inc_fullyvaccitedweekly,sum_inc_partiallyvaccited,sum_inc_fullyvaccited,sum_staff_positive,sum_staff_tested,sum_staff_fullyvaccitedweekly,sum_staff_partiallyvaccited,sum_staff_fullyvaccited,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,bjs_fac_notes2,state
...1343,2021-03-22,2021-03-22,MA,NECC,180,0,0,0,0,0,0,0,0,NR,,,,,661.0,19.0,0.0,50.0,20.0,,,,,,,,"1266-1270 US Route 5 St., Johnsbury, VT 05819",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1344,2021-03-22,2021-03-22,MA,Pondville,125,1,0,0,0,0,0,0,0,NR,,,,,598.0,2.0,0.0,8.0,13.0,,,,,,,,"1 Industries Dr., P.O. Box 146, Norfolk, MA 02056",2056.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1345,2021-03-22,2021-03-22,MA,MCI-F,166,4,0,0,0,0,0,0,0,NR,,,,,637.0,96.0,0.0,300.0,55.0,,,,,,,,"99 Loring Dr, Framingham, MA 01702",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1346,2021-03-22,2021-03-22,MA,MCI-Shirley,835,0,0,76,0,0,0,0,0,NR,,,,,4889.0,516.0,4.0,877.0,94.0,,,,,,,,"Harvard Rd, Shirley, MA 01464",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1347,2021-03-22,2021-03-22,MA,MTC,534,0,0,0,0,0,0,0,0,NR,,,,,1683.0,189.0,5.0,248.0,56.0,,,,,,,,"30 Administration Rd., Bridgewater, MA 02324",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1348,2021-03-22,2021-03-22,MA,SMCC,0,0,0,0,0,0,0,0,0,NR,,,,,68.0,12.0,0.0,2.0,11.0,,,,,,,,"135 Western Avenue, P.O. Box 788 Framingham, MA 01701",1701.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1349,2021-03-22,2021-03-22,MA,LSH,20,0,0,0,0,0,0,0,0,NR,,,,,0.0,8.0,0.0,128.0,12.0,,,,,,,,"180 Morton St., Jamaica Plain, MA 02130",2130.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1350,2021-03-22,2021-03-22,MA,SBCC,563,4,0,0,0,0,0,0,0,NR,,,,,1902.0,27.0,0.0,735.0,59.0,,,,,,,,"100 Harvard Rd, Shirley, MA 01464",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1351,2021-03-22,2021-03-22,MA,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4585.0,4154.0,2939.0,2628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1352,2021-03-23,2021-03-23,MA,MASAC,41,4,0,0,0,0,0,1,0,NR,,,,,609.0,56.0,0.0,306.0,44.0,,,,,,,,"Myles Standish State Forest 1 Bump Pond Rd., Plymouth, MA 02360",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1353,2021-03-23,2021-03-23,MA,Boston Pre,85,0,0,0,0,0,0,0,0,NR,,,,,171.0,1.0,0.0,305.0,51.0,,,,,,,,"430 Canterbury St, Roslindale, MA 2131",2131.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1354,2021-03-23,2021-03-23,MA,MCI-Norfolk,1160,0,0,0,0,0,0,2,0,NR,,,,,5566.0,508.0,3.0,797.0,83.0,,,,,,,,"2 Clark St, Norfolk, MA 02056",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1355,2021-03-23,2021-03-23,MA,NCCI-Gardn,802,9,0,0,0,0,0,0,0,NR,,,,,2876.0,955.0,3.0,773.0,152.0,,,,,,,,"670 Marion-Williamsport Rd E, Marion, OH 43302",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1356,2021-03-23,2021-03-23,MA,BSH,229,6,0,0,0,0,0,1,0,NR,,,,,718.0,37.0,0.0,1.0,4.0,,,,,,,,20 Admin Rd,2324.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1357,2021-03-23,2021-03-23,MA,OCCC,662,0,0,0,0,0,0,0,0,NR,,,,,2858.0,239.0,3.0,1060.0,88.0,,,,,,,,1 Administration Rd,2324.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1358,2021-03-23,2021-03-23,MA,MCI-CJ,485,6,0,0,0,0,0,0,0,NR,,,,,2558.0,133.0,0.0,670.0,136.0,,,,,,,,"MA-1A, South Walpole, MA 02071",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1359,2021-03-23,2021-03-23,MA,MCI-C,479,4,0,0,0,0,0,0,0,NR,,,,,2850.0,296.0,2.0,1224.0,78.0,,,,,,,,"965 Elm St, Concord, MA 01742",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1360,2021-03-23,2021-03-23,MA,NECC,183,0,0,0,0,0,0,0,0,NR,,,,,661.0,19.0,0.0,50.0,20.0,,,,,,,,"1266-1270 US Route 5 St., Johnsbury, VT 05819",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1361,2021-03-23,2021-03-23,MA,Pondville,125,0,0,0,0,0,0,0,0,NR,,,,,598.0,2.0,0.0,8.0,13.0,,,,,,,,"1 Industries Dr., P.O. Box 146, Norfolk, MA 02056",2056.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1362,2021-03-23,2021-03-23,MA,MCI-F,167,5,0,116,0,0,0,0,0,NR,,,,,642.0,96.0,0.0,416.0,55.0,,,,,,,,"99 Loring Dr, Framingham, MA 01702",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1363,2021-03-23,2021-03-23,MA,MCI-Shirley,836,8,0,0,0,0,0,0,0,NR,,,,,4897.0,516.0,4.0,877.0,94.0,,,,,,,,"Harvard Rd, Shirley, MA 01464",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1364,2021-03-23,2021-03-23,MA,MTC,534,0,0,0,0,0,0,0,0,NR,,,,,1683.0,189.0,5.0,248.0,56.0,,,,,,,,"30 Administration Rd., Bridgewater, MA 02324",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1365,2021-03-23,2021-03-23,MA,SMCC,0,0,0,0,0,0,0,0,0,NR,,,,,68.0,12.0,0.0,2.0,11.0,,,,,,,,"135 Western Avenue, P.O. Box 788 Framingham, MA 01701",1701.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1366,2021-03-23,2021-03-23,MA,LSH,22,0,0,0,0,0,0,0,0,NR,,,,,0.0,8.0,0.0,128.0,12.0,,,,,,,,"180 Morton St., Jamaica Plain, MA 02130",2130.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1367,2021-03-23,2021-03-23,MA,SBCC,559,5,0,0,0,0,0,0,0,NR,,,,,1907.0,27.0,0.0,735.0,59.0,,,,,,,,"100 Harvard Rd, Shirley, MA 01464",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1368,2021-03-23,2021-03-23,MA,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,4585.0,4154.0,2939.0,2628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1369,2021-03-24,2021-03-24,MA,MASAC,42,0,0,0,0,0,0,0,0,NR,,,,,609.0,56.0,0.0,306.0,44.0,,,,,,,,"Myles Standish State Forest 1 Bump Pond Rd., Plymouth, MA 02360",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1370,2021-03-24,2021-03-24,MA,Boston Pre,85,0,0,0,0,0,0,0,0,NR,,,,,171.0,1.0,0.0,305.0,51.0,,,,,,,,"430 Canterbury St, Roslindale, MA 2131",2131.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1371,2021-03-24,2021-03-24,MA,MCI-Norfolk,1160,0,0,0,0,0,0,2,0,NR,,,,,5566.0,508.0,3.0,797.0,83.0,,,,,,,,"2 Clark St, Norfolk, MA 02056",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1372,2021-03-24,2021-03-24,MA,NCCI-Gardn,803,4,0,0,0,0,0,0,0,NR,,,,,2880.0,955.0,3.0,773.0,152.0,,,,,,,,"670 Marion-Williamsport Rd E, Marion, OH 43302",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1373,2021-03-24,2021-03-24,MA,BSH,227,1,0,0,0,0,0,1,0,NR,,,,,719.0,37.0,0.0,1.0,4.0,,,,,,,,20 Admin Rd,2324.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1374,2021-03-24,2021-03-24,MA,OCCC,661,0,0,0,0,0,0,0,0,NR,,,,,2858.0,239.0,3.0,1060.0,88.0,,,,,,,,1 Administration Rd,2324.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1375,2021-03-24,2021-03-24,MA,MCI-CJ,486,1,0,0,0,0,0,0,0,NR,,,,,2559.0,133.0,0.0,670.0,136.0,,,,,,,,"MA-1A, South Walpole, MA 02071",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1376,2021-03-24,2021-03-24,MA,MCI-C,486,5,0,0,0,0,0,0,0,NR,,,,,2855.0,296.0,2.0,1224.0,78.0,,,,,,,,"965 Elm St, Concord, MA 01742",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1377,2021-03-24,2021-03-24,MA,NECC,182,0,0,0,0,0,0,0,0,NR,,,,,661.0,19.0,0.0,50.0,20.0,,,,,,,,"1266-1270 US Route 5 St., Johnsbury, VT 05819",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1378,2021-03-24,2021-03-24,MA,Pondville,125,0,0,0,0,0,0,0,0,NR,,,,,598.0,2.0,0.0,8.0,13.0,,,,,,,,"1 Industries Dr., P.O. Box 146, Norfolk, MA 02056",2056.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1379,2021-03-24,2021-03-24,MA,MCI-F,170,0,0,0,0,0,0,1,0,NR,,,,,642.0,96.0,0.0,416.0,55.0,,,,,,,,"99 Loring Dr, Framingham, MA 01702",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1380,2021-03-24,2021-03-24,MA,MCI-Shirley,837,0,0,0,0,0,0,0,0,NR,,,,,4897.0,516.0,4.0,877.0,94.0,,,,,,,,"Harvard Rd, Shirley, MA 01464",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1381,2021-03-24,2021-03-24,MA,MTC,536,0,0,0,0,0,0,0,0,NR,,,,,1683.0,189.0,5.0,248.0,56.0,,,,,,,,"30 Administration Rd., Bridgewater, MA 02324",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1382,2021-03-24,2021-03-24,MA,SMCC,0,0,0,0,0,0,0,0,0,NR,,,,,68.0,12.0,0.0,2.0,11.0,,,,,,,,"135 Western Avenue, P.O. Box 788 Framingham, MA 01701",1701.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1383,2021-03-24,2021-03-24,MA,LSH,19,0,0,0,0,0,0,0,0,NR,,,,,0.0,8.0,0.0,128.0,12.0,,,,,,,,"180 Morton St., Jamaica Plain, MA 02130",2130.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1384,2021-03-24,2021-03-24,MA,SBCC,557,3,0,0,0,0,0,0,0,NR,,,,,1910.0,27.0,0.0,735.0,59.0,,,,,,,,"100 Harvard Rd, Shirley, MA 01464",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1385,2021-03-24,2021-03-24,MA,,,,,,,,,,,,13.0,40.0,9.0,164.0,,,,,,4598.0,4194.0,2948.0,2792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1386,2021-03-25,2021-03-25,MA,MASAC,51,0,0,0,0,0,0,0,0,NR,,,,,609.0,56.0,0.0,306.0,44.0,,,,,,,,"Myles Standish State Forest 1 Bump Pond Rd., Plymouth, MA 02360",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1387,2021-03-25,2021-03-25,MA,Boston Pre,84,0,0,28,0,0,0,0,0,NR,,,,,171.0,1.0,0.0,333.0,51.0,,,,,,,,"430 Canterbury St, Roslindale, MA 2131",2131.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1388,2021-03-25,2021-03-25,MA,MCI-Norfolk,1157,13,0,0,0,0,0,1,0,NR,,,,,5579.0,508.0,3.0,797.0,83.0,,,,,,,,"2 Clark St, Norfolk, MA 02056",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1389,2021-03-25,2021-03-25,MA,NCCI-Gardn,803,6,0,0,0,0,0,0,0,NR,,,,,2886.0,955.0,3.0,773.0,152.0,,,,,,,,"670 Marion-Williamsport Rd E, Marion, OH 43302",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1390,2021-03-25,2021-03-25,MA,BSH,216,5,0,0,0,0,0,1,0,NR,,,,,724.0,37.0,0.0,1.0,4.0,,,,,,,,20 Admin Rd,2324.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1391,2021-03-25,2021-03-25,MA,OCCC,659,6,0,0,0,0,0,0,0,NR,,,,,2864.0,239.0,3.0,1060.0,88.0,,,,,,,,1 Administration Rd,2324.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1392,2021-03-25,2021-03-25,MA,MCI-CJ,484,0,0,0,0,0,0,0,0,NR,,,,,2559.0,133.0,0.0,670.0,136.0,,,,,,,,"MA-1A, South Walpole, MA 02071",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1393,2021-03-25,2021-03-25,MA,MCI-C,489,0,0,0,0,0,0,0,0,NR,,,,,2855.0,296.0,2.0,1224.0,78.0,,,,,,,,"965 Elm St, Concord, MA 01742",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1394,2021-03-25,2021-03-25,MA,NECC,181,0,0,0,0,0,0,0,0,NR,,,,,661.0,19.0,0.0,50.0,20.0,,,,,,,,"1266-1270 US Route 5 St., Johnsbury, VT 05819",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1395,2021-03-25,2021-03-25,MA,Pondville,127,0,0,0,0,0,0,0,0,NR,,,,,598.0,2.0,0.0,8.0,13.0,,,,,,,,"1 Industries Dr., P.O. Box 146, Norfolk, MA 02056",2056.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1396,2021-03-25,2021-03-25,MA,MCI-F,168,5,0,0,0,0,0,1,0,NR,,,,,647.0,96.0,0.0,416.0,55.0,,,,,,,,"99 Loring Dr, Framingham, MA 01702",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1397,2021-03-25,2021-03-25,MA,MCI-Shirley,840,0,0,0,1,1,0,0,0,NR,,,,,4897.0,516.0,4.0,877.0,95.0,,,,,,,,"Harvard Rd, Shirley, MA 01464",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1398,2021-03-25,2021-03-25,MA,MTC,535,0,0,0,0,0,0,0,0,NR,,,,,1683.0,189.0,5.0,248.0,56.0,,,,,,,,"30 Administration Rd., Bridgewater, MA 02324",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1399,2021-03-25,2021-03-25,MA,SMCC,0,0,0,0,0,0,0,0,0,NR,,,,,68.0,12.0,0.0,2.0,11.0,,,,,,,,"135 Western Avenue, P.O. Box 788 Framingham, MA 01701",1701.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1400,2021-03-25,2021-03-25,MA,LSH,19,0,0,0,0,0,0,0,0,NR,,,,,0.0,8.0,0.0,128.0,12.0,,,,,,,,"180 Morton St., Jamaica Plain, MA 02130",2130.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1401,2021-03-25,2021-03-25,MA,SBCC,559,4,0,0,0,0,0,0,0,NR,,,,,1914.0,27.0,0.0,735.0,59.0,,,,,,,,"100 Harvard Rd, Shirley, MA 01464",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1402,2021-03-25,2021-03-25,MA,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,4598.0,4194.0,2948.0,2792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1403,2021-03-26,2021-03-26,MA,MASAC,50,46,0,0,0,0,0,0,0,NR,,,,,655.0,56.0,0.0,306.0,44.0,,,,,,,,"Myles Standish State Forest 1 Bump Pond Rd., Plymouth, MA 02360",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1404,2021-03-26,2021-03-26,MA,Boston Pre,84,0,0,0,0,0,0,0,0,NR,,,,,171.0,1.0,0.0,333.0,51.0,,,,,,,,"430 Canterbury St, Roslindale, MA 2131",2131.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1405,2021-03-26,2021-03-26,MA,MCI-Norfolk,1154,2,0,0,0,0,0,0,0,NR,,,,,5581.0,508.0,3.0,797.0,83.0,,,,,,,,"2 Clark St, Norfolk, MA 02056",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1406,2021-03-26,2021-03-26,MA,NCCI-Gardn,801,0,0,0,0,0,0,0,0,NR,,,,,2886.0,955.0,3.0,773.0,152.0,,,,,,,,"670 Marion-Williamsport Rd E, Marion, OH 43302",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1407,2021-03-26,2021-03-26,MA,BSH,215,0,0,0,0,0,0,0,0,NR,,,,,724.0,37.0,0.0,1.0,4.0,,,,,,,,20 Admin Rd,2324.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1408,2021-03-26,2021-03-26,MA,OCCC,655,0,0,0,0,0,0,0,0,NR,,,,,2864.0,239.0,3.0,1060.0,88.0,,,,,,,,1 Administration Rd,2324.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1409,2021-03-26,2021-03-26,MA,MCI-CJ,480,0,0,0,0,0,0,0,0,NR,,,,,2559.0,133.0,0.0,670.0,136.0,,,,,,,,"MA-1A, South Walpole, MA 02071",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1410,2021-03-26,2021-03-26,MA,MCI-C,490,6,0,0,0,0,0,0,0,NR,,,,,2861.0,296.0,2.0,1224.0,78.0,,,,,,,,"965 Elm St, Concord, MA 01742",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1411,2021-03-26,2021-03-26,MA,NECC,184,62,0,0,0,0,0,0,0,NR,,,,,723.0,19.0,0.0,50.0,20.0,,,,,,,,"1266-1270 US Route 5 St., Johnsbury, VT 05819",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1412,2021-03-26,2021-03-26,MA,Pondville,128,0,0,0,0,0,0,0,0,NR,,,,,598.0,2.0,0.0,8.0,13.0,,,,,,,,"1 Industries Dr., P.O. Box 146, Norfolk, MA 02056",2056.0,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1413,2021-03-26,2021-03-26,MA,MCI-F,163,0,0,0,0,0,0,1,0,NR,,,,,647.0,96.0,0.0,416.0,55.0,,,,,,,,"99 Loring Dr, Framingham, MA 01702",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
...1414,2021-03-26,2021-03-26,MA,MCI-Shirley,841,0,0,0,0,0,0,0,0,NR,,,,,4897.0,516.0,4.0,877.0,95.0,,,,,,,,"Harvard Rd, Shirley, MA 01464",,3094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MA.csv
