Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_deaths,fac_inc_deathsconfirmed,fac_inc_deathspending,fac_inc_negative,fac_inc_pending,fac_inc_recovered,fac_inc_population,sum_staff_positive,sum_staff_recovered,sum_staff_deaths,sum_inc_ppositive,sum_inc_vaccinations,facility_bjs,fac_state,fac_inc_pop,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,oldnew,state
938,2021-02-22,,AZ,Douglas,2117.0,1155.0,0.0,,,962.0,0.0,1100.0,,2649.0,2473.0,,,,ASPC-DOUGLAS,AZ,1983.0,6911 NORTH BDI BOULEVARD,85607.0,11895.0,52.0,43595.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-DOUGLAS,6911 NORTH BDI BOULEVARD,DOUGLAS,AZ,85607.0,Males only,Other,Multi security level,None,State authority,1953.0,,Yes,ASPC DOUGLAS PAPAGO UNIT,No,No,Minimum and Medium,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
939,2021-02-22,,AZ,Eyman,5444.0,1974.0,8.0,,,3470.0,0.0,1153.0,,2649.0,2473.0,,,,ASPC-EYMAN,AZ,5297.0,4374 EAST BUTTE AVENUE,85132.0,11895.0,52.0,43595.0,in BJS (matched),Arkansas,3e+19,,ASPC-EYMAN,4374 EAST BUTTE AVENUE,FLORENCE,AZ,85132.0,Males only,Maximum/close/high,,None,State authority,5103.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
940,2021-02-22,,AZ,Florence,3196.0,418.0,15.0,,,2778.0,0.0,391.0,,2649.0,2473.0,,,,ASPC-FLORENCE,AZ,2757.0,1305 EAST BUTTE AVENUE,85132.0,11895.0,52.0,43595.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-FLORENCE,1305 EAST BUTTE AVENUE,FLORENCE,AZ,85132.0,Males only,Other,Multi security level,None,State authority,3629.0,,Yes,"ASPC-FLORENCE PICACHO UNIT, ASPC-FLORENCE GLOBE",No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
941,2021-02-22,,AZ,Florence West,476.0,8.0,0.0,,,468.0,0.0,0.0,,2649.0,2473.0,,,,,AZ,683.0,"915 EAST DIVERSION DAM ROAD, FLORENCE, AZ 85132",85132.0,11895.0,52.0,43595.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
942,2021-02-22,,AZ,Kingman,2679.0,650.0,3.0,,,2029.0,0.0,420.0,,2649.0,2473.0,,,,,AZ,2364.0,"4626 W. ENGLISH DRIVE, GOLDEN VALLEY, AZ 86414",86414.0,11895.0,52.0,43595.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
943,2021-02-22,,AZ,Lewis,4337.0,1307.0,2.0,,,3030.0,0.0,923.0,,2649.0,2473.0,,,,ASPC - LEWIS,AZ,4577.0,26700 SOUTH HIGHWAY 85,85326.0,11895.0,52.0,43595.0,in BJS (matched),Arkansas,3e+19,,ASPC - LEWIS,26700 SOUTH HIGHWAY 85,BUCKEYE,AZ,85326.0,Males only,Other,Multi security level,None,State authority,5346.0,,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
944,2021-02-22,,AZ,MRC,0.0,0.0,0.0,,,0.0,0.0,0.0,,2649.0,2473.0,,,,,AZ,0.0,"24601 N 29th Avenue Phoenix, AZ 85027",85027.0,11895.0,52.0,43595.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
945,2021-02-22,,AZ,Marana,351.0,22.0,0.0,,,329.0,0.0,21.0,,2649.0,2473.0,,,,,AZ,347.0,"12610 W SILVERBELL ROAD, MARANA, AZ 85653",85653.0,11895.0,52.0,43595.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
946,2021-02-22,,AZ,PRC,0.0,0.0,0.0,,,0.0,0.0,0.0,,2649.0,2473.0,,,,ASPC-FLORENCE GLOBE,AZ,0.0,1000 FAIRGROUNDS ROAD,85501.0,11895.0,52.0,43595.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-FLORENCE GLOBE,1000 FAIRGROUNDS ROAD,GLOBE,AZ,85501.0,Males only,Minimum/low,,None,State authority,293.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
947,2021-02-22,,AZ,Perryville,4439.0,209.0,0.0,,,4230.0,0.0,158.0,,2649.0,2473.0,,,,ASPC - PERRYVILLE,AZ,3498.0,2014 N. CITRUS ROAD,85395.0,11895.0,52.0,43595.0,in BJS (matched),Arkansas,3e+19,,ASPC - PERRYVILLE,2014 N. CITRUS ROAD,GOODYEAR,AZ,85395.0,Females only,Other,Multi security level,None,State authority,,3403.0,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
948,2021-02-22,,AZ,Phoenix,4161.0,612.0,0.0,,,3549.0,0.0,523.0,,2649.0,2473.0,,,,ASPC-PHOENIX,AZ,533.0,2500 E. VAN BUREN STREET,85008.0,11895.0,52.0,43595.0,in BJS (matched),Arkansas,3e+19,,ASPC-PHOENIX,2500 E. VAN BUREN STREET,PHOENIX,AZ,85008.0,Both males and females,Other,Multi security level,None,State authority,565.0,9.0,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
949,2021-02-22,,AZ,Phoenix West,371.0,44.0,1.0,,,327.0,0.0,43.0,,2649.0,2473.0,,,,,AZ,354.0,"3402 WEST COCOPAH, PHOENIX, AZ 85009",85009.0,11895.0,52.0,43595.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
950,2021-02-22,,AZ,Red Rock,1669.0,119.0,0.0,,,1550.0,0.0,119.0,,2649.0,2473.0,,,,,AZ,2006.0,"1750 East Arica Road, Eloy, AZ 85131",85131.0,11895.0,52.0,43595.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
951,2021-02-22,,AZ,Safford,1561.0,847.0,0.0,,,714.0,0.0,809.0,,2649.0,2473.0,,,,ASPC-SAFFORD,AZ,1329.0,896 SOUTH COOK ROAD,85546.0,11895.0,52.0,43595.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-SAFFORD,896 SOUTH COOK ROAD,SAFFORD,AZ,85546.0,Males only,Other,Multi security level,None,State authority,878.0,,Yes,ASPC SAFFORD FORT GRANT,No,No,Minimum and Medium,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
952,2021-02-22,,AZ,Tucson,5658.0,2236.0,13.0,,,3422.0,0.0,1491.0,,2649.0,2473.0,,,,ASPC-TUCSON,AZ,4784.0,10000 SOUTH WILMOT,85734.0,11895.0,52.0,43595.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-TUCSON,10000 SOUTH WILMOT,TUCSON,AZ,85734.0,Males only,Other,Multi security level,None,State authority,5170.0,,Yes,ASPC TUCSON SOUTHERN ARIZONA CORRECTIONAL CENTER,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
953,2021-02-22,,AZ,Winslow,1282.0,220.0,0.0,,,1062.0,0.0,144.0,,2649.0,2473.0,,,,ASPC-WINSLOW,AZ,1149.0,2100 SOUTH HWY 87,86047.0,11895.0,52.0,43595.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-WINSLOW,2100 SOUTH HWY 87,WINSLOW,AZ,86047.0,Males only,Maximum/close/high,,None,State authority,1239.0,,Yes,ASPC-WINSLOW APACHE UNIT,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
954,2021-02-22,,AZ,Yuma,4655.0,2005.0,7.0,,,2650.0,0.0,1865.0,,2649.0,2473.0,,,,ASPC-YUMA,AZ,4229.0,7125 EAST JUAN SANCHEZ BLVD,85349.0,11895.0,52.0,43595.0,in BJS (matched),Arkansas,3e+19,,ASPC-YUMA,7125 EAST JUAN SANCHEZ BLVD,SAN LUIS,AZ,85349.0,Males only,Maximum/close/high,,None,State authority,4298.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
955,2021-02-23,,AZ,CACF,1199.0,69.0,3.0,,,1130.0,0.0,66.0,,2654.0,2479.0,,,,,AZ,1269.0,"1401 E. DIVERSION DAM RD, FLORENCE, AZ 85132",85132.0,11903.0,53.0,43602.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
956,2021-02-23,,AZ,Douglas,2120.0,1158.0,0.0,,,962.0,0.0,1100.0,,2654.0,2479.0,,,,ASPC-DOUGLAS,AZ,1976.0,6911 NORTH BDI BOULEVARD,85607.0,11903.0,53.0,43602.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-DOUGLAS,6911 NORTH BDI BOULEVARD,DOUGLAS,AZ,85607.0,Males only,Other,Multi security level,None,State authority,1953.0,,Yes,ASPC DOUGLAS PAPAGO UNIT,No,No,Minimum and Medium,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
957,2021-02-23,,AZ,Eyman,5444.0,1974.0,9.0,,,3470.0,0.0,1153.0,,2654.0,2479.0,,,,ASPC-EYMAN,AZ,5283.0,4374 EAST BUTTE AVENUE,85132.0,11903.0,53.0,43602.0,in BJS (matched),Arkansas,3e+19,,ASPC-EYMAN,4374 EAST BUTTE AVENUE,FLORENCE,AZ,85132.0,Males only,Maximum/close/high,,None,State authority,5103.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
958,2021-02-23,,AZ,Florence,3195.0,418.0,15.0,,,2777.0,0.0,391.0,,2654.0,2479.0,,,,ASPC-FLORENCE,AZ,2752.0,1305 EAST BUTTE AVENUE,85132.0,11903.0,53.0,43602.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-FLORENCE,1305 EAST BUTTE AVENUE,FLORENCE,AZ,85132.0,Males only,Other,Multi security level,None,State authority,3629.0,,Yes,"ASPC-FLORENCE PICACHO UNIT, ASPC-FLORENCE GLOBE",No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
959,2021-02-23,,AZ,Florence West,477.0,9.0,0.0,,,468.0,0.0,0.0,,2654.0,2479.0,,,,,AZ,674.0,"915 EAST DIVERSION DAM ROAD, FLORENCE, AZ 85132",85132.0,11903.0,53.0,43602.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
960,2021-02-23,,AZ,Kingman,2679.0,650.0,3.0,,,2029.0,0.0,422.0,,2654.0,2479.0,,,,,AZ,2361.0,"4626 W. ENGLISH DRIVE, GOLDEN VALLEY, AZ 86414",86414.0,11903.0,53.0,43602.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
961,2021-02-23,,AZ,Lewis,4337.0,1307.0,2.0,,,3030.0,0.0,923.0,,2654.0,2479.0,,,,ASPC - LEWIS,AZ,4583.0,26700 SOUTH HIGHWAY 85,85326.0,11903.0,53.0,43602.0,in BJS (matched),Arkansas,3e+19,,ASPC - LEWIS,26700 SOUTH HIGHWAY 85,BUCKEYE,AZ,85326.0,Males only,Other,Multi security level,None,State authority,5346.0,,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
962,2021-02-23,,AZ,MRC,0.0,0.0,0.0,,,0.0,0.0,0.0,,2654.0,2479.0,,,,,AZ,0.0,"24601 N 29th Avenue Phoenix, AZ 85027",85027.0,11903.0,53.0,43602.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
963,2021-02-23,,AZ,Marana,351.0,22.0,0.0,,,329.0,0.0,21.0,,2654.0,2479.0,,,,,AZ,351.0,"12610 W SILVERBELL ROAD, MARANA, AZ 85653",85653.0,11903.0,53.0,43602.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
964,2021-02-23,,AZ,PRC,0.0,0.0,0.0,,,0.0,0.0,0.0,,2654.0,2479.0,,,,ASPC-FLORENCE GLOBE,AZ,0.0,1000 FAIRGROUNDS ROAD,85501.0,11903.0,53.0,43602.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-FLORENCE GLOBE,1000 FAIRGROUNDS ROAD,GLOBE,AZ,85501.0,Males only,Minimum/low,,None,State authority,293.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
965,2021-02-23,,AZ,Perryville,4441.0,211.0,0.0,,,4230.0,0.0,158.0,,2654.0,2479.0,,,,ASPC - PERRYVILLE,AZ,3489.0,2014 N. CITRUS ROAD,85395.0,11903.0,53.0,43602.0,in BJS (matched),Arkansas,3e+19,,ASPC - PERRYVILLE,2014 N. CITRUS ROAD,GOODYEAR,AZ,85395.0,Females only,Other,Multi security level,None,State authority,,3403.0,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
966,2021-02-23,,AZ,Phoenix,4163.0,614.0,0.0,,,3549.0,0.0,523.0,,2654.0,2479.0,,,,ASPC-PHOENIX,AZ,535.0,2500 E. VAN BUREN STREET,85008.0,11903.0,53.0,43602.0,in BJS (matched),Arkansas,3e+19,,ASPC-PHOENIX,2500 E. VAN BUREN STREET,PHOENIX,AZ,85008.0,Both males and females,Other,Multi security level,None,State authority,565.0,9.0,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
967,2021-02-23,,AZ,Phoenix West,371.0,44.0,1.0,,,327.0,0.0,43.0,,2654.0,2479.0,,,,,AZ,355.0,"3402 WEST COCOPAH, PHOENIX, AZ 85009",85009.0,11903.0,53.0,43602.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
968,2021-02-23,,AZ,Red Rock,1669.0,119.0,0.0,,,1550.0,0.0,119.0,,2654.0,2479.0,,,,,AZ,2002.0,"1750 East Arica Road, Eloy, AZ 85131",85131.0,11903.0,53.0,43602.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
969,2021-02-23,,AZ,Safford,1561.0,847.0,0.0,,,714.0,0.0,809.0,,2654.0,2479.0,,,,ASPC-SAFFORD,AZ,1324.0,896 SOUTH COOK ROAD,85546.0,11903.0,53.0,43602.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-SAFFORD,896 SOUTH COOK ROAD,SAFFORD,AZ,85546.0,Males only,Other,Multi security level,None,State authority,878.0,,Yes,ASPC SAFFORD FORT GRANT,No,No,Minimum and Medium,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
970,2021-02-23,,AZ,Tucson,5658.0,2236.0,13.0,,,3422.0,0.0,1491.0,,2654.0,2479.0,,,,ASPC-TUCSON,AZ,4756.0,10000 SOUTH WILMOT,85734.0,11903.0,53.0,43602.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-TUCSON,10000 SOUTH WILMOT,TUCSON,AZ,85734.0,Males only,Other,Multi security level,None,State authority,5170.0,,Yes,ASPC TUCSON SOUTHERN ARIZONA CORRECTIONAL CENTER,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
971,2021-02-23,,AZ,Winslow,1282.0,220.0,0.0,,,1062.0,0.0,144.0,,2654.0,2479.0,,,,ASPC-WINSLOW,AZ,1146.0,2100 SOUTH HWY 87,86047.0,11903.0,53.0,43602.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-WINSLOW,2100 SOUTH HWY 87,WINSLOW,AZ,86047.0,Males only,Maximum/close/high,,None,State authority,1239.0,,Yes,ASPC-WINSLOW APACHE UNIT,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
972,2021-02-23,,AZ,Yuma,4655.0,2005.0,7.0,,,2650.0,0.0,1865.0,,2654.0,2479.0,,,,ASPC-YUMA,AZ,4218.0,7125 EAST JUAN SANCHEZ BLVD,85349.0,11903.0,53.0,43602.0,in BJS (matched),Arkansas,3e+19,,ASPC-YUMA,7125 EAST JUAN SANCHEZ BLVD,SAN LUIS,AZ,85349.0,Males only,Maximum/close/high,,None,State authority,4298.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
973,2021-02-24,,AZ,CACF,1199.0,69.0,3.0,,,1130.0,0.0,66.0,,2664.0,2491.0,,,,,AZ,1273.0,"1401 E. DIVERSION DAM RD, FLORENCE, AZ 85132",85132.0,11932.0,53.0,43614.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
974,2021-02-24,,AZ,Douglas,2120.0,1158.0,0.0,,,962.0,0.0,1100.0,,2664.0,2491.0,,,,ASPC-DOUGLAS,AZ,1974.0,6911 NORTH BDI BOULEVARD,85607.0,11932.0,53.0,43614.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-DOUGLAS,6911 NORTH BDI BOULEVARD,DOUGLAS,AZ,85607.0,Males only,Other,Multi security level,None,State authority,1953.0,,Yes,ASPC DOUGLAS PAPAGO UNIT,No,No,Minimum and Medium,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
975,2021-02-24,,AZ,Eyman,5444.0,1978.0,9.0,,,3466.0,0.0,1153.0,,2664.0,2491.0,,,,ASPC-EYMAN,AZ,5294.0,4374 EAST BUTTE AVENUE,85132.0,11932.0,53.0,43614.0,in BJS (matched),Arkansas,3e+19,,ASPC-EYMAN,4374 EAST BUTTE AVENUE,FLORENCE,AZ,85132.0,Males only,Maximum/close/high,,None,State authority,5103.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
976,2021-02-24,,AZ,Florence,3195.0,418.0,15.0,,,2777.0,0.0,391.0,,2664.0,2491.0,,,,ASPC-FLORENCE,AZ,2749.0,1305 EAST BUTTE AVENUE,85132.0,11932.0,53.0,43614.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-FLORENCE,1305 EAST BUTTE AVENUE,FLORENCE,AZ,85132.0,Males only,Other,Multi security level,None,State authority,3629.0,,Yes,"ASPC-FLORENCE PICACHO UNIT, ASPC-FLORENCE GLOBE",No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
977,2021-02-24,,AZ,Florence West,477.0,9.0,0.0,,,468.0,0.0,5.0,,2664.0,2491.0,,,,,AZ,672.0,"915 EAST DIVERSION DAM ROAD, FLORENCE, AZ 85132",85132.0,11932.0,53.0,43614.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
978,2021-02-24,,AZ,Kingman,2679.0,653.0,3.0,,,2026.0,0.0,521.0,,2664.0,2491.0,,,,,AZ,2352.0,"4626 W. ENGLISH DRIVE, GOLDEN VALLEY, AZ 86414",86414.0,11932.0,53.0,43614.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
979,2021-02-24,,AZ,Lewis,4340.0,1310.0,2.0,,,3030.0,0.0,923.0,,2664.0,2491.0,,,,ASPC - LEWIS,AZ,4622.0,26700 SOUTH HIGHWAY 85,85326.0,11932.0,53.0,43614.0,in BJS (matched),Arkansas,3e+19,,ASPC - LEWIS,26700 SOUTH HIGHWAY 85,BUCKEYE,AZ,85326.0,Males only,Other,Multi security level,None,State authority,5346.0,,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
980,2021-02-24,,AZ,MRC,0.0,0.0,0.0,,,0.0,0.0,0.0,,2664.0,2491.0,,,,,AZ,0.0,"24601 N 29th Avenue Phoenix, AZ 85027",85027.0,11932.0,53.0,43614.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
981,2021-02-24,,AZ,Marana,351.0,22.0,0.0,,,329.0,0.0,21.0,,2664.0,2491.0,,,,,AZ,356.0,"12610 W SILVERBELL ROAD, MARANA, AZ 85653",85653.0,11932.0,53.0,43614.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
982,2021-02-24,,AZ,PRC,0.0,0.0,0.0,,,0.0,0.0,0.0,,2664.0,2491.0,,,,ASPC-FLORENCE GLOBE,AZ,0.0,1000 FAIRGROUNDS ROAD,85501.0,11932.0,53.0,43614.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-FLORENCE GLOBE,1000 FAIRGROUNDS ROAD,GLOBE,AZ,85501.0,Males only,Minimum/low,,None,State authority,293.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
983,2021-02-24,,AZ,Perryville,4442.0,219.0,0.0,,,4223.0,0.0,158.0,,2664.0,2491.0,,,,ASPC - PERRYVILLE,AZ,3483.0,2014 N. CITRUS ROAD,85395.0,11932.0,53.0,43614.0,in BJS (matched),Arkansas,3e+19,,ASPC - PERRYVILLE,2014 N. CITRUS ROAD,GOODYEAR,AZ,85395.0,Females only,Other,Multi security level,None,State authority,,3403.0,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
984,2021-02-24,,AZ,Phoenix,4170.0,622.0,0.0,,,3548.0,0.0,523.0,,2664.0,2491.0,,,,ASPC-PHOENIX,AZ,434.0,2500 E. VAN BUREN STREET,85008.0,11932.0,53.0,43614.0,in BJS (matched),Arkansas,3e+19,,ASPC-PHOENIX,2500 E. VAN BUREN STREET,PHOENIX,AZ,85008.0,Both males and females,Other,Multi security level,None,State authority,565.0,9.0,No,,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
985,2021-02-24,,AZ,Phoenix West,371.0,44.0,1.0,,,327.0,0.0,43.0,,2664.0,2491.0,,,,,AZ,355.0,"3402 WEST COCOPAH, PHOENIX, AZ 85009",85009.0,11932.0,53.0,43614.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
986,2021-02-24,,AZ,Red Rock,1668.0,119.0,0.0,,,1549.0,0.0,119.0,,2664.0,2491.0,,,,,AZ,1994.0,"1750 East Arica Road, Eloy, AZ 85131",85131.0,11932.0,53.0,43614.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
987,2021-02-24,,AZ,Safford,1561.0,847.0,0.0,,,714.0,0.0,809.0,,2664.0,2491.0,,,,ASPC-SAFFORD,AZ,1327.0,896 SOUTH COOK ROAD,85546.0,11932.0,53.0,43614.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-SAFFORD,896 SOUTH COOK ROAD,SAFFORD,AZ,85546.0,Males only,Other,Multi security level,None,State authority,878.0,,Yes,ASPC SAFFORD FORT GRANT,No,No,Minimum and Medium,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
988,2021-02-24,,AZ,Tucson,5660.0,2239.0,13.0,,,3421.0,0.0,1491.0,,2664.0,2491.0,,,,ASPC-TUCSON,AZ,4742.0,10000 SOUTH WILMOT,85734.0,11932.0,53.0,43614.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-TUCSON,10000 SOUTH WILMOT,TUCSON,AZ,85734.0,Males only,Other,Multi security level,None,State authority,5170.0,,Yes,ASPC TUCSON SOUTHERN ARIZONA CORRECTIONAL CENTER,No,No,Medium and Maximum,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
989,2021-02-24,,AZ,Winslow,1282.0,220.0,0.0,,,1062.0,0.0,144.0,,2664.0,2491.0,,,,ASPC-WINSLOW,AZ,1145.0,2100 SOUTH HWY 87,86047.0,11932.0,53.0,43614.0,in BJS (matched),Arkansas,3e+19,3e+19,ASPC-WINSLOW,2100 SOUTH HWY 87,WINSLOW,AZ,86047.0,Males only,Maximum/close/high,,None,State authority,1239.0,,Yes,ASPC-WINSLOW APACHE UNIT,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
990,2021-02-24,,AZ,Yuma,4655.0,2005.0,7.0,,,2650.0,0.0,1866.0,,2664.0,2491.0,,,,ASPC-YUMA,AZ,4235.0,7125 EAST JUAN SANCHEZ BLVD,85349.0,11932.0,53.0,43614.0,in BJS (matched),Arkansas,3e+19,,ASPC-YUMA,7125 EAST JUAN SANCHEZ BLVD,SAN LUIS,AZ,85349.0,Males only,Maximum/close/high,,None,State authority,4298.0,,No,,No,No,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
991,2021-02-25,,AZ,CACF,1199.0,69.0,3.0,,,1130.0,0.0,66.0,,2665.0,2491.0,,,,,AZ,1273.0,"1401 E. DIVERSION DAM RD, FLORENCE, AZ 85132",85132.0,11955.0,53.0,43613.0,not in BJS,,,,,,,,,,,,,,,,,,,,,new,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
