Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_staff_positive,fac_staff_active,fac_staff_negative,fac_staff_pending,fac_staff_deaths,fac_staff_recovered,fac_inc_positive,fac_inc_negative,fac_inc_pending,fac_inc_deaths,fac_inc_recovered,fac_inc_tested,fac_staff_tested,fac_inc_active,fac_inc_asymptomatic,fac_inc_population,sum_inc_vaccinated_dose1,sum_inc_vaccinated_dose2,sum_staff_vaccinated_dose1,sum_staff_vaccinated_dose2,sum_inc_positiveamin,sum_inc_positiveasian,sum_inc_positiveblack,sum_inc_positivehispanic,sum_inc_positiveother,sum_inc_positivewhite,sum_inc_positive18,sum_inc_positive18_1,sum_inc_positive2534,sum_inc_positive3544,sum_inc_positive4554,sum_inc_positive5564,sum_inc_positive65,sum_inc_deathsasian,sum_inc_deathsblack,sum_inc_deathshispanic,sum_inc_deathswhite,x42,facility_bjs,fac_state,fac_inc_released,fac_inc_symptomatic,fac_inc_transferred,fac_inc_hospital,fac_inc_surveillance,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_deaths,sum_staff_positive,sum_staff_tested,match,bjs_fac_state,bjs_fac_id,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_changeuse,bjs_fac_changeclose,sum_inc_positive18...31,sum_inc_positive18...32,...42,state
905,2021-02-06,,PA,Chester,,7,,,0,,,,,10,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,SCI CHESTER,PA,,,,,,500 E. 4TH STREET,19013.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI CHESTER,500 E. 4TH STREET,CHESTER,PA,19013.0,Males only,Medium,None,State authority,1275.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
906,2021-02-06,,PA,Coal Township,,37,,,0,,,,,0,,,,11,4,,,,,,,,,,,,,,,,,,,,,,,,SCI COAL TOWNSHIP,PA,,,,,,1 KELLY DRIVE,17866.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI COAL TOWNSHIP,1 KELLY DRIVE,COAL TOWNSHIP,PA,17866.0,Males only,Medium,None,State authority,2308.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
907,2021-02-06,,PA,Dallas,,20,,,0,,,,,9,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,SCI DALLAS,PA,,,,,,1000 FOLLIES ROAD,18612.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI DALLAS,1000 FOLLIES ROAD,DALLAS,PA,18612.0,Males only,Medium,None,State authority,2101.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
908,2021-02-06,,PA,Fayette,,21,,,1,,,,,2,,,,8,6,,,,,,,,,,,,,,,,,,,,,,,,SCI FAYETTE,PA,,,,,,50 OVERLOOK DRIVE,15450.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI FAYETTE,50 OVERLOOK DRIVE,LABELLE,PA,15450.0,Males only,Maximum/close/high,None,State authority,2060.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
909,2021-02-06,,PA,Forest,,5,,,0,,,,,4,,,,25,13,,,,,,,,,,,,,,,,,,,,,,,,SCI FOREST,PA,,,,,,286 WOODLAND DRIVE,16239.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI FOREST,286 WOODLAND DRIVE,MARIENVILLE,PA,16239.0,Males only,Maximum/close/high,None,State authority,2287.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
910,2021-02-06,,PA,Frackville,,6,,,0,,,,,0,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,SCI FRACKVILLE,PA,,,,,,1111 ALTAMONT BLVD,17931.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI FRACKVILLE,1111 ALTAMONT BLVD,FRACKVILLE,PA,17931.0,Males only,Maximum/close/high,None,State authority,1160.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
911,2021-02-06,,PA,Greene,,7,,,0,,,,,1,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,SCI GREENE,PA,,,,,,"165 PLANK ROAD, COXSACKIE, NY 12051",15370.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI GREENE,169 PROGRESS DRIVE,WAYNESBURG,PA,15370.0,Males only,Maximum/close/high,None,State authority,1734.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
912,2021-02-06,,PA,Houtzdale,,7,,,1,,,,,1,,,,18,5,,,,,,,,,,,,,,,,,,,,,,,,SCI HOUTZDALE,PA,,,,,,209 INSTITUTION DRIVE,16698.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI HOUTZDALE,209 INSTITUTION DRIVE,HOUTZDALE,PA,16698.0,Males only,Medium,None,State authority,2564.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
913,2021-02-06,,PA,Huntingdon,,7,,,0,,,,,7,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,SCI HUNTINGDON,PA,,,,,,1100 PIKE STREET,16654.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI HUNTINGDON,1100 PIKE STREET,HUNTINGDON,PA,16654.0,Males only,Maximum/close/high,None,State authority,2142.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
914,2021-02-06,,PA,Laurel Highlands,,8,,,0,,,,,11,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,SCI LAUREL HIGHLANDS,PA,,,,,,5706 GLADES PIKE,15501.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI LAUREL HIGHLANDS,5706 GLADES PIKE,SOMERSET,PA,15501.0,Males only,Minimum/low,None,State authority,1417.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
915,2021-02-06,,PA,Mahanoy,,8,,,0,,,,,4,,,,15,1,,,,,,,,,,,,,,,,,,,,,,,,SCI MAHANOY,PA,,,,,,301 MOREA ROAD,17932.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI MAHANOY,301 MOREA ROAD,FRACKVILLE,PA,17932.0,Males only,Medium,None,State authority,2383.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
916,2021-02-06,,PA,Mercer,,2,,,0,,,,,4,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,SCI MERCER,PA,,,,,,801 BUTLER PIKE,16137.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI MERCER,801 BUTLER PIKE,MERCER,PA,16137.0,Males only,Minimum/low,None,State authority,1472.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
917,2021-02-06,,PA,Muncy,,3,,,0,,,,,1,,,,12,10,,,,,,,,,,,,,,,,,,,,,,,,SCI MUNCY,PA,,,,,,BOX 180 ROUTE 405,17756.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI MUNCY,BOX 180 ROUTE 405,MUNCY,PA,17756.0,Females only,Maximum/close/high,None,State authority,,1459.0,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
918,2021-02-06,,PA,Phoenix,,28,,,0,,,,,12,,,,21,12,,,,,,,,,,,,,,,,,,,,,,,,,PA,,,,,,2500 E. VAN BUREN STREET,19426.0,,97.0,,4.0,,,not in BJS,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
919,2021-02-06,,PA,Pine Grove,,4,,,0,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,SCI PINE GROVE,PA,,,,,,"13630 Aqueduct-Volcano Road, Pine Grove, CA 95665",15701.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI PINE GROVE,189 FYOCK ROAD,INDIANA,PA,15701.0,Males only,Maximum/close/high,None,State authority,916.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
920,2021-02-06,,PA,Quehanna Boot Camp,,1,,,0,,,,,0,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,QUEHANNA BOOT CAMP,PA,,,,,,"4395 Quehanna Highway Karthaus, PA 16845",16845.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,QUEHANNA BOOT CAMP,4395 QUEHANNA HWY,KARTHAUS,PA,16845.0,Both males and females,Minimum/low,None,State authority,405.0,84.0,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
921,2021-02-06,,PA,Retreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCI RETREAT,PA,,,,,,660 STATE ROUTE 11,18621.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI RETREAT,660 STATE ROUTE 11,HUNLOCK CREEK,PA,18621.0,Males only,Medium,None,State authority,1136.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
922,2021-02-06,,PA,Rockview,,1,,,0,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,SCI ROCKVIEW,PA,,,,,,1 ROCKVIEW PLACE,16823.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI ROCKVIEW,1 ROCKVIEW PLACE,BELLEFONTE,PA,16823.0,Males only,Medium,None,State authority,2457.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
923,2021-02-06,,PA,Smithfield,,6,,,1,,,,,6,,,,73,71,,,,,,,,,,,,,,,,,,,,,,,,SCI SMITHFIELD,PA,,,,,,1120 PIKE STREET,16652.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI SMITHFIELD,1120 PIKE STREET,HUNTINGDON,PA,16652.0,Males only,Maximum/close/high,None,State authority,1378.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
924,2021-02-06,,PA,Somerset,,6,,,0,,,,,4,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,SCI SOMERSET,PA,,,,,,1590 WALTERS MILL ROAD,15510.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI SOMERSET,1590 WALTERS MILL ROAD,SOMERSET,PA,15510.0,Males only,Medium,None,State authority,2290.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
925,2021-02-06,,PA,Waymart,,21,,,0,,,,,8,,,,122,102,,,,,,,,,,,,,,,,,,,,,,,,SCI WAYMART,PA,,,,,,P.O.BOX 256 ROUTE 6,18472.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI WAYMART,P.O.BOX 256 ROUTE 6,WAYMART,PA,18472.0,Males only,Minimum/low,None,State authority,1310.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
926,2021-02-07,,PA,Camp Hill,,21,,,1,,,,,3,,,,9,8,,,,,,,,,,,,,,,,,,,,,,,,SCI CAMP HILL,PA,,,,,,2500 LISBURN ROAD,17001.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI CAMP HILL,2500 LISBURN ROAD,CAMP HILL,PA,17001.0,Males only,Maximum/close/high,None,State authority,3633.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
927,2021-02-07,,PA,Albion,,26,,,0,,,,,2,,,,121,79,,,,,,,,,,,,,,,,,,,,,,,,SCI ALBION,PA,,,,,,3595 State School Road,16475.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI ALBION,10745 ROUTE 18,ALBION,PA,16475.0,Males only,Medium,None,State authority,2327.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
928,2021-02-07,,PA,Benner Township,,5,,,0,,,,,5,,,,15,6,,,,,,,,,,,,,,,,,,,,,,,,,PA,,,,,,"301 Institution Drive Bellefonte, PA 16823",16823.0,,97.0,,4.0,,,not in BJS,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
929,2021-02-07,,PA,Cambridge Springs,,5,,,0,,,,,1,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,SCI CAMBRIDGE SPRINGS,PA,,,,,,451 FULLERTON AVE,16403.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI CAMBRIDGE SPRINGS,451 FULLERTON AVE,CAMBRIDGE SPRINGS,PA,16403.0,Females only,Minimum/low,None,State authority,,1009.0,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
930,2021-02-07,,PA,Chester,,7,,,0,,,,,10,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,SCI CHESTER,PA,,,,,,500 E. 4TH STREET,19013.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI CHESTER,500 E. 4TH STREET,CHESTER,PA,19013.0,Males only,Medium,None,State authority,1275.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
931,2021-02-07,,PA,Coal Township,,37,,,0,,,,,0,,,,11,4,,,,,,,,,,,,,,,,,,,,,,,,SCI COAL TOWNSHIP,PA,,,,,,1 KELLY DRIVE,17866.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI COAL TOWNSHIP,1 KELLY DRIVE,COAL TOWNSHIP,PA,17866.0,Males only,Medium,None,State authority,2308.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
932,2021-02-07,,PA,Dallas,,20,,,0,,,,,9,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,SCI DALLAS,PA,,,,,,1000 FOLLIES ROAD,18612.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI DALLAS,1000 FOLLIES ROAD,DALLAS,PA,18612.0,Males only,Medium,None,State authority,2101.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
933,2021-02-07,,PA,Fayette,,21,,,1,,,,,2,,,,8,6,,,,,,,,,,,,,,,,,,,,,,,,SCI FAYETTE,PA,,,,,,50 OVERLOOK DRIVE,15450.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI FAYETTE,50 OVERLOOK DRIVE,LABELLE,PA,15450.0,Males only,Maximum/close/high,None,State authority,2060.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
934,2021-02-07,,PA,Forest,,5,,,0,,,,,4,,,,25,13,,,,,,,,,,,,,,,,,,,,,,,,SCI FOREST,PA,,,,,,286 WOODLAND DRIVE,16239.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI FOREST,286 WOODLAND DRIVE,MARIENVILLE,PA,16239.0,Males only,Maximum/close/high,None,State authority,2287.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
935,2021-02-07,,PA,Frackville,,6,,,0,,,,,0,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,SCI FRACKVILLE,PA,,,,,,1111 ALTAMONT BLVD,17931.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI FRACKVILLE,1111 ALTAMONT BLVD,FRACKVILLE,PA,17931.0,Males only,Maximum/close/high,None,State authority,1160.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
936,2021-02-07,,PA,Greene,,7,,,0,,,,,1,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,SCI GREENE,PA,,,,,,"165 PLANK ROAD, COXSACKIE, NY 12051",15370.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI GREENE,169 PROGRESS DRIVE,WAYNESBURG,PA,15370.0,Males only,Maximum/close/high,None,State authority,1734.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
937,2021-02-07,,PA,Houtzdale,,7,,,1,,,,,1,,,,18,5,,,,,,,,,,,,,,,,,,,,,,,,SCI HOUTZDALE,PA,,,,,,209 INSTITUTION DRIVE,16698.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI HOUTZDALE,209 INSTITUTION DRIVE,HOUTZDALE,PA,16698.0,Males only,Medium,None,State authority,2564.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
938,2021-02-07,,PA,Huntingdon,,7,,,0,,,,,7,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,SCI HUNTINGDON,PA,,,,,,1100 PIKE STREET,16654.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI HUNTINGDON,1100 PIKE STREET,HUNTINGDON,PA,16654.0,Males only,Maximum/close/high,None,State authority,2142.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
939,2021-02-07,,PA,Laurel Highlands,,8,,,0,,,,,11,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,SCI LAUREL HIGHLANDS,PA,,,,,,5706 GLADES PIKE,15501.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI LAUREL HIGHLANDS,5706 GLADES PIKE,SOMERSET,PA,15501.0,Males only,Minimum/low,None,State authority,1417.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
940,2021-02-07,,PA,Mahanoy,,8,,,0,,,,,4,,,,15,1,,,,,,,,,,,,,,,,,,,,,,,,SCI MAHANOY,PA,,,,,,301 MOREA ROAD,17932.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI MAHANOY,301 MOREA ROAD,FRACKVILLE,PA,17932.0,Males only,Medium,None,State authority,2383.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
941,2021-02-07,,PA,Mercer,,2,,,0,,,,,4,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,SCI MERCER,PA,,,,,,801 BUTLER PIKE,16137.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI MERCER,801 BUTLER PIKE,MERCER,PA,16137.0,Males only,Minimum/low,None,State authority,1472.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
942,2021-02-07,,PA,Muncy,,3,,,0,,,,,1,,,,12,10,,,,,,,,,,,,,,,,,,,,,,,,SCI MUNCY,PA,,,,,,BOX 180 ROUTE 405,17756.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI MUNCY,BOX 180 ROUTE 405,MUNCY,PA,17756.0,Females only,Maximum/close/high,None,State authority,,1459.0,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
943,2021-02-07,,PA,Phoenix,,28,,,0,,,,,12,,,,21,12,,,,,,,,,,,,,,,,,,,,,,,,,PA,,,,,,2500 E. VAN BUREN STREET,19426.0,,97.0,,4.0,,,not in BJS,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
944,2021-02-07,,PA,Pine Grove,,4,,,0,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,SCI PINE GROVE,PA,,,,,,"13630 Aqueduct-Volcano Road, Pine Grove, CA 95665",15701.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI PINE GROVE,189 FYOCK ROAD,INDIANA,PA,15701.0,Males only,Maximum/close/high,None,State authority,916.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
945,2021-02-07,,PA,Quehanna Boot Camp,,1,,,0,,,,,0,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,QUEHANNA BOOT CAMP,PA,,,,,,"4395 Quehanna Highway Karthaus, PA 16845",16845.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,QUEHANNA BOOT CAMP,4395 QUEHANNA HWY,KARTHAUS,PA,16845.0,Both males and females,Minimum/low,None,State authority,405.0,84.0,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
946,2021-02-07,,PA,Retreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCI RETREAT,PA,,,,,,660 STATE ROUTE 11,18621.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI RETREAT,660 STATE ROUTE 11,HUNLOCK CREEK,PA,18621.0,Males only,Medium,None,State authority,1136.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
947,2021-02-07,,PA,Rockview,,1,,,0,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,SCI ROCKVIEW,PA,,,,,,1 ROCKVIEW PLACE,16823.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI ROCKVIEW,1 ROCKVIEW PLACE,BELLEFONTE,PA,16823.0,Males only,Medium,None,State authority,2457.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
948,2021-02-07,,PA,Smithfield,,6,,,1,,,,,6,,,,73,71,,,,,,,,,,,,,,,,,,,,,,,,SCI SMITHFIELD,PA,,,,,,1120 PIKE STREET,16652.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI SMITHFIELD,1120 PIKE STREET,HUNTINGDON,PA,16652.0,Males only,Maximum/close/high,None,State authority,1378.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
949,2021-02-07,,PA,Somerset,,6,,,0,,,,,4,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,SCI SOMERSET,PA,,,,,,1590 WALTERS MILL ROAD,15510.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI SOMERSET,1590 WALTERS MILL ROAD,SOMERSET,PA,15510.0,Males only,Medium,None,State authority,2290.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
950,2021-02-07,,PA,Waymart,,21,,,0,,,,,8,,,,122,102,,,,,,,,,,,,,,,,,,,,,,,,SCI WAYMART,PA,,,,,,P.O.BOX 256 ROUTE 6,18472.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI WAYMART,P.O.BOX 256 ROUTE 6,WAYMART,PA,18472.0,Males only,Minimum/low,None,State authority,1310.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
951,2021-02-08,,PA,Camp Hill,,21,,,1,,,,,3,,,,9,8,,,,,,,,,,,,,,,,,,,,,,,,SCI CAMP HILL,PA,,,,,,2500 LISBURN ROAD,17001.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI CAMP HILL,2500 LISBURN ROAD,CAMP HILL,PA,17001.0,Males only,Maximum/close/high,None,State authority,3633.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
952,2021-02-08,,PA,Albion,,26,,,0,,,,,2,,,,121,79,,,,,,,,,,,,,,,,,,,,,,,,SCI ALBION,PA,,,,,,3595 State School Road,16475.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI ALBION,10745 ROUTE 18,ALBION,PA,16475.0,Males only,Medium,None,State authority,2327.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
953,2021-02-08,,PA,Benner Township,,5,,,0,,,,,5,,,,15,6,,,,,,,,,,,,,,,,,,,,,,,,,PA,,,,,,"301 Institution Drive Bellefonte, PA 16823",16823.0,,97.0,,4.0,,,not in BJS,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
954,2021-02-08,,PA,Cambridge Springs,,5,,,0,,,,,1,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,SCI CAMBRIDGE SPRINGS,PA,,,,,,451 FULLERTON AVE,16403.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI CAMBRIDGE SPRINGS,451 FULLERTON AVE,CAMBRIDGE SPRINGS,PA,16403.0,Females only,Minimum/low,None,State authority,,1009.0,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
955,2021-02-08,,PA,Chester,,7,,,0,,,,,10,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,SCI CHESTER,PA,,,,,,500 E. 4TH STREET,19013.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI CHESTER,500 E. 4TH STREET,CHESTER,PA,19013.0,Males only,Medium,None,State authority,1275.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
956,2021-02-08,,PA,Coal Township,,37,,,0,,,,,0,,,,11,4,,,,,,,,,,,,,,,,,,,,,,,,SCI COAL TOWNSHIP,PA,,,,,,1 KELLY DRIVE,17866.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI COAL TOWNSHIP,1 KELLY DRIVE,COAL TOWNSHIP,PA,17866.0,Males only,Medium,None,State authority,2308.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
957,2021-02-08,,PA,Dallas,,20,,,0,,,,,9,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,SCI DALLAS,PA,,,,,,1000 FOLLIES ROAD,18612.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI DALLAS,1000 FOLLIES ROAD,DALLAS,PA,18612.0,Males only,Medium,None,State authority,2101.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
958,2021-02-08,,PA,Fayette,,21,,,1,,,,,2,,,,8,6,,,,,,,,,,,,,,,,,,,,,,,,SCI FAYETTE,PA,,,,,,50 OVERLOOK DRIVE,15450.0,,97.0,,4.0,,,in BJS (matched),Pennsylvania,3.9e+20,SCI FAYETTE,50 OVERLOOK DRIVE,LABELLE,PA,15450.0,Males only,Maximum/close/high,None,State authority,2060.0,,No,No,No,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
