Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_positive,fac_inc_activeasymptomatic,sum_inc_tested,fac_inc_activesymptomatic,sum_inc_hospitalized,sum_inc_recovered,sum_inc_deaths,sum_staff_positive,sum_staff_active,sum_staff_vaccinatedfirstdose,sum_staff_vaccinatedseconddose,sum_inc_vaccinatedfirstdose,sum_inc_vaccinatedseconddose,sum_staff_deaths,facility_bjs,fac_state,fac_inc_recovered,fac_inc_negative,fac_inc_returned,fac_address,fac_zip,sum_inc_positive,sum_inc_vaccinated,sum_staff_vaccinated,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,...1,state
624,2021-02-11,,CT,MacDougall-Walker Infirmary,70,,,,2.0,3634.0,19.0,,143.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3889.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
625,2021-02-11,,CT,Manson Youth,18,2.0,,,2.0,3634.0,19.0,,143.0,,,,,,,CT,,,,"42 Jarvis Street Cheshire, CT 06410",6410.0,3889.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
626,2021-02-11,,CT,New Haven CC,245,1.0,,,2.0,3634.0,19.0,,143.0,,,,,,NEW HAVEN CORRECTIONAL CENTER,CT,,,,245 WALLEY AVENUE,6511.0,3889.0,,,in BJS (matched),Connecticut,7e+19,,NEW HAVEN CORRECTIONAL CENTER,245 WALLEY AVENUE,NEW HAVEN,CT,6511.0,Males only,Maximum/close/high,None,State authority,814.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
627,2021-02-11,,CT,Northern CI,14,,,,2.0,3634.0,19.0,,143.0,,,,,,NORTHERN CORRECTIONAL INSTITUTION,CT,,,,287 BILTON ROAD,6071.0,3889.0,,,in BJS (matched),Connecticut,7e+19,,NORTHERN CORRECTIONAL INSTITUTION,287 BILTON ROAD,SOMERS,CT,6071.0,Males only,Super maximum,None,State authority,256.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
628,2021-02-11,,CT,Osborn CI,537,6.0,,,2.0,3634.0,19.0,,143.0,,,,,,OSBORN CORRECTIONAL INSTITUTION,CT,,,,355 BILTON RD,6071.0,3889.0,,,in BJS (matched),Connecticut,7e+19,,OSBORN CORRECTIONAL INSTITUTION,355 BILTON RD,SOMERS,CT,6071.0,Males only,Medium,None,State authority,1917.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
629,2021-02-11,,CT,Willard-Cybulski,105,,,,2.0,3634.0,19.0,,143.0,,,,,,,CT,,,,"391 Shaker Road Enfield , CT 06082",6082.0,3889.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
630,2021-02-11,,CT,York CI,248,,,,2.0,3634.0,19.0,,143.0,,,,,,YORK CORRECTIONAL INSTITUTION,CT,,,,201 W MAIN STREET,6357.0,3889.0,,,in BJS (matched),Connecticut,7e+19,7e+19,YORK CORRECTIONAL INSTITUTION,201 W MAIN STREET,NIANTIC,CT,6357.0,Females only,Maximum/close/high,None,State authority,,1067.0,Yes,Niantic Annex,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
631,2021-02-12,,CT,Bridgeport CC,342,5.0,,,2.0,3760.0,19.0,,118.0,,,,,,BRIDGEPORT CORRECTIONAL CENTER,CT,,,,1106 N AVENUE,6604.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,BRIDGEPORT CORRECTIONAL CENTER,1106 N AVENUE,BRIDGEPORT,CT,6604.0,Males only,Maximum/close/high,None,State authority,865.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
632,2021-02-12,,CT,Brooklyn CI,157,,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",6234.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
633,2021-02-12,,CT,Carl Robinson CI,300,14.0,,,2.0,3760.0,19.0,,118.0,,,,,,ROBINSON CORRECTIONAL INSTITUTION,CT,,,,285 SHAKER RD,6082.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,ROBINSON CORRECTIONAL INSTITUTION,285 SHAKER RD,ENFIELD,CT,6082.0,Males only,Medium,None,State authority,1459.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
634,2021-02-12,,CT,Cheshire CI,400,,,,2.0,3760.0,19.0,,118.0,,,,,,CHESHIRE CORRECTIONAL CENTER,CT,,,,900 HIGHLAND AVENUE,6410.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,CHESHIRE CORRECTIONAL CENTER,900 HIGHLAND AVENUE,CHESHIRE,CT,6410.0,Males only,Maximum/close/high,None,State authority,1471.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
635,2021-02-12,,CT,Corrigan-Radgowski,417,34.0,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"986 Norwich-New London Turnpike Uncasville, CT 06382",6382.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
636,2021-02-12,,CT,Garner CI,96,,,,2.0,3760.0,19.0,,118.0,,,,,,GARNER CORRECTIONAL INSTITUTION,CT,,,,50 NUNNAWAUK ROAD,6470.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,GARNER CORRECTIONAL INSTITUTION,50 NUNNAWAUK ROAD,NEWTOWN,CT,6470.0,Males only,Maximum/close/high,None,State authority,648.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
637,2021-02-12,,CT,Hartford CC,360,12.0,,,2.0,3760.0,19.0,,118.0,,,,,,HARTFORD CORRECTIONAL CENTER,CT,,,,177 WESTON STREET,6120.0,3928.0,,,in BJS (matched),Connecticut,7e+19,7e+19,HARTFORD CORRECTIONAL CENTER,177 WESTON STREET,HARTFORD,CT,6120.0,Males only,Maximum/close/high,None,State authority,1064.0,,Yes,MEDICAL-SURGICAL WARD UNIV. OF CT,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
638,2021-02-12,,CT,MacDougall-Walker,635,2.0,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
639,2021-02-12,,CT,MacDougall-Walker Infirmary,49,,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
640,2021-02-12,,CT,Manson Youth,18,2.0,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"42 Jarvis Street Cheshire, CT 06410",6410.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
641,2021-02-12,,CT,New Haven CC,245,1.0,,,2.0,3760.0,19.0,,118.0,,,,,,NEW HAVEN CORRECTIONAL CENTER,CT,,,,245 WALLEY AVENUE,6511.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,NEW HAVEN CORRECTIONAL CENTER,245 WALLEY AVENUE,NEW HAVEN,CT,6511.0,Males only,Maximum/close/high,None,State authority,814.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
642,2021-02-12,,CT,Northern CI,14,,,,2.0,3760.0,19.0,,118.0,,,,,,NORTHERN CORRECTIONAL INSTITUTION,CT,,,,287 BILTON ROAD,6071.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,NORTHERN CORRECTIONAL INSTITUTION,287 BILTON ROAD,SOMERS,CT,6071.0,Males only,Super maximum,None,State authority,256.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
643,2021-02-12,,CT,Osborn CI,542,6.0,,,2.0,3760.0,19.0,,118.0,,,,,,OSBORN CORRECTIONAL INSTITUTION,CT,,,,355 BILTON RD,6071.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,OSBORN CORRECTIONAL INSTITUTION,355 BILTON RD,SOMERS,CT,6071.0,Males only,Medium,None,State authority,1917.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
644,2021-02-12,,CT,Willard-Cybulski,105,,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"391 Shaker Road Enfield , CT 06082",6082.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
645,2021-02-12,,CT,York CI,248,,,,2.0,3760.0,19.0,,118.0,,,,,,YORK CORRECTIONAL INSTITUTION,CT,,,,201 W MAIN STREET,6357.0,3928.0,,,in BJS (matched),Connecticut,7e+19,7e+19,YORK CORRECTIONAL INSTITUTION,201 W MAIN STREET,NIANTIC,CT,6357.0,Females only,Maximum/close/high,None,State authority,,1067.0,Yes,Niantic Annex,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
646,2021-02-13,,CT,Bridgeport CC,342,5.0,,,2.0,3760.0,19.0,,118.0,,,,,,BRIDGEPORT CORRECTIONAL CENTER,CT,,,,1106 N AVENUE,6604.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,BRIDGEPORT CORRECTIONAL CENTER,1106 N AVENUE,BRIDGEPORT,CT,6604.0,Males only,Maximum/close/high,None,State authority,865.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
647,2021-02-13,,CT,Brooklyn CI,157,,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",6234.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
648,2021-02-13,,CT,Carl Robinson CI,300,14.0,,,2.0,3760.0,19.0,,118.0,,,,,,ROBINSON CORRECTIONAL INSTITUTION,CT,,,,285 SHAKER RD,6082.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,ROBINSON CORRECTIONAL INSTITUTION,285 SHAKER RD,ENFIELD,CT,6082.0,Males only,Medium,None,State authority,1459.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
649,2021-02-13,,CT,Cheshire CI,400,,,,2.0,3760.0,19.0,,118.0,,,,,,CHESHIRE CORRECTIONAL CENTER,CT,,,,900 HIGHLAND AVENUE,6410.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,CHESHIRE CORRECTIONAL CENTER,900 HIGHLAND AVENUE,CHESHIRE,CT,6410.0,Males only,Maximum/close/high,None,State authority,1471.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
650,2021-02-13,,CT,Corrigan-Radgowski,417,34.0,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"986 Norwich-New London Turnpike Uncasville, CT 06382",6382.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
651,2021-02-13,,CT,Garner CI,96,,,,2.0,3760.0,19.0,,118.0,,,,,,GARNER CORRECTIONAL INSTITUTION,CT,,,,50 NUNNAWAUK ROAD,6470.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,GARNER CORRECTIONAL INSTITUTION,50 NUNNAWAUK ROAD,NEWTOWN,CT,6470.0,Males only,Maximum/close/high,None,State authority,648.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
652,2021-02-13,,CT,Hartford CC,360,12.0,,,2.0,3760.0,19.0,,118.0,,,,,,HARTFORD CORRECTIONAL CENTER,CT,,,,177 WESTON STREET,6120.0,3928.0,,,in BJS (matched),Connecticut,7e+19,7e+19,HARTFORD CORRECTIONAL CENTER,177 WESTON STREET,HARTFORD,CT,6120.0,Males only,Maximum/close/high,None,State authority,1064.0,,Yes,MEDICAL-SURGICAL WARD UNIV. OF CT,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
653,2021-02-13,,CT,MacDougall-Walker,635,2.0,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
654,2021-02-13,,CT,MacDougall-Walker Infirmary,49,,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
655,2021-02-13,,CT,Manson Youth,18,2.0,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"42 Jarvis Street Cheshire, CT 06410",6410.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
656,2021-02-13,,CT,New Haven CC,245,1.0,,,2.0,3760.0,19.0,,118.0,,,,,,NEW HAVEN CORRECTIONAL CENTER,CT,,,,245 WALLEY AVENUE,6511.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,NEW HAVEN CORRECTIONAL CENTER,245 WALLEY AVENUE,NEW HAVEN,CT,6511.0,Males only,Maximum/close/high,None,State authority,814.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
657,2021-02-13,,CT,Northern CI,14,,,,2.0,3760.0,19.0,,118.0,,,,,,NORTHERN CORRECTIONAL INSTITUTION,CT,,,,287 BILTON ROAD,6071.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,NORTHERN CORRECTIONAL INSTITUTION,287 BILTON ROAD,SOMERS,CT,6071.0,Males only,Super maximum,None,State authority,256.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
658,2021-02-13,,CT,Osborn CI,542,6.0,,,2.0,3760.0,19.0,,118.0,,,,,,OSBORN CORRECTIONAL INSTITUTION,CT,,,,355 BILTON RD,6071.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,OSBORN CORRECTIONAL INSTITUTION,355 BILTON RD,SOMERS,CT,6071.0,Males only,Medium,None,State authority,1917.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
659,2021-02-13,,CT,Willard-Cybulski,105,,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"391 Shaker Road Enfield , CT 06082",6082.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
660,2021-02-13,,CT,York CI,248,,,,2.0,3760.0,19.0,,118.0,,,,,,YORK CORRECTIONAL INSTITUTION,CT,,,,201 W MAIN STREET,6357.0,3928.0,,,in BJS (matched),Connecticut,7e+19,7e+19,YORK CORRECTIONAL INSTITUTION,201 W MAIN STREET,NIANTIC,CT,6357.0,Females only,Maximum/close/high,None,State authority,,1067.0,Yes,Niantic Annex,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
661,2021-02-14,,CT,Bridgeport CC,342,5.0,,,2.0,3760.0,19.0,,118.0,,,,,,BRIDGEPORT CORRECTIONAL CENTER,CT,,,,1106 N AVENUE,6604.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,BRIDGEPORT CORRECTIONAL CENTER,1106 N AVENUE,BRIDGEPORT,CT,6604.0,Males only,Maximum/close/high,None,State authority,865.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
662,2021-02-14,,CT,Brooklyn CI,157,,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",6234.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
663,2021-02-14,,CT,Carl Robinson CI,300,14.0,,,2.0,3760.0,19.0,,118.0,,,,,,ROBINSON CORRECTIONAL INSTITUTION,CT,,,,285 SHAKER RD,6082.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,ROBINSON CORRECTIONAL INSTITUTION,285 SHAKER RD,ENFIELD,CT,6082.0,Males only,Medium,None,State authority,1459.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
664,2021-02-14,,CT,Cheshire CI,400,,,,2.0,3760.0,19.0,,118.0,,,,,,CHESHIRE CORRECTIONAL CENTER,CT,,,,900 HIGHLAND AVENUE,6410.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,CHESHIRE CORRECTIONAL CENTER,900 HIGHLAND AVENUE,CHESHIRE,CT,6410.0,Males only,Maximum/close/high,None,State authority,1471.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
665,2021-02-14,,CT,Corrigan-Radgowski,417,34.0,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"986 Norwich-New London Turnpike Uncasville, CT 06382",6382.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
666,2021-02-14,,CT,Garner CI,96,,,,2.0,3760.0,19.0,,118.0,,,,,,GARNER CORRECTIONAL INSTITUTION,CT,,,,50 NUNNAWAUK ROAD,6470.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,GARNER CORRECTIONAL INSTITUTION,50 NUNNAWAUK ROAD,NEWTOWN,CT,6470.0,Males only,Maximum/close/high,None,State authority,648.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
667,2021-02-14,,CT,Hartford CC,360,12.0,,,2.0,3760.0,19.0,,118.0,,,,,,HARTFORD CORRECTIONAL CENTER,CT,,,,177 WESTON STREET,6120.0,3928.0,,,in BJS (matched),Connecticut,7e+19,7e+19,HARTFORD CORRECTIONAL CENTER,177 WESTON STREET,HARTFORD,CT,6120.0,Males only,Maximum/close/high,None,State authority,1064.0,,Yes,MEDICAL-SURGICAL WARD UNIV. OF CT,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
668,2021-02-14,,CT,MacDougall-Walker,635,2.0,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
669,2021-02-14,,CT,MacDougall-Walker Infirmary,49,,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
670,2021-02-14,,CT,Manson Youth,18,2.0,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"42 Jarvis Street Cheshire, CT 06410",6410.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
671,2021-02-14,,CT,New Haven CC,245,1.0,,,2.0,3760.0,19.0,,118.0,,,,,,NEW HAVEN CORRECTIONAL CENTER,CT,,,,245 WALLEY AVENUE,6511.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,NEW HAVEN CORRECTIONAL CENTER,245 WALLEY AVENUE,NEW HAVEN,CT,6511.0,Males only,Maximum/close/high,None,State authority,814.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
672,2021-02-14,,CT,Northern CI,14,,,,2.0,3760.0,19.0,,118.0,,,,,,NORTHERN CORRECTIONAL INSTITUTION,CT,,,,287 BILTON ROAD,6071.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,NORTHERN CORRECTIONAL INSTITUTION,287 BILTON ROAD,SOMERS,CT,6071.0,Males only,Super maximum,None,State authority,256.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
673,2021-02-14,,CT,Osborn CI,542,6.0,,,2.0,3760.0,19.0,,118.0,,,,,,OSBORN CORRECTIONAL INSTITUTION,CT,,,,355 BILTON RD,6071.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,OSBORN CORRECTIONAL INSTITUTION,355 BILTON RD,SOMERS,CT,6071.0,Males only,Medium,None,State authority,1917.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
674,2021-02-14,,CT,Willard-Cybulski,105,,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"391 Shaker Road Enfield , CT 06082",6082.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
675,2021-02-14,,CT,York CI,248,,,,2.0,3760.0,19.0,,118.0,,,,,,YORK CORRECTIONAL INSTITUTION,CT,,,,201 W MAIN STREET,6357.0,3928.0,,,in BJS (matched),Connecticut,7e+19,7e+19,YORK CORRECTIONAL INSTITUTION,201 W MAIN STREET,NIANTIC,CT,6357.0,Females only,Maximum/close/high,None,State authority,,1067.0,Yes,Niantic Annex,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
676,2021-02-15,,CT,Bridgeport CC,342,5.0,,,2.0,3760.0,19.0,,118.0,,,,,,BRIDGEPORT CORRECTIONAL CENTER,CT,,,,1106 N AVENUE,6604.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,BRIDGEPORT CORRECTIONAL CENTER,1106 N AVENUE,BRIDGEPORT,CT,6604.0,Males only,Maximum/close/high,None,State authority,865.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
677,2021-02-15,,CT,Brooklyn CI,157,,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",6234.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
678,2021-02-15,,CT,Carl Robinson CI,300,14.0,,,2.0,3760.0,19.0,,118.0,,,,,,ROBINSON CORRECTIONAL INSTITUTION,CT,,,,285 SHAKER RD,6082.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,ROBINSON CORRECTIONAL INSTITUTION,285 SHAKER RD,ENFIELD,CT,6082.0,Males only,Medium,None,State authority,1459.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
679,2021-02-15,,CT,Cheshire CI,400,,,,2.0,3760.0,19.0,,118.0,,,,,,CHESHIRE CORRECTIONAL CENTER,CT,,,,900 HIGHLAND AVENUE,6410.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,CHESHIRE CORRECTIONAL CENTER,900 HIGHLAND AVENUE,CHESHIRE,CT,6410.0,Males only,Maximum/close/high,None,State authority,1471.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
680,2021-02-15,,CT,Corrigan-Radgowski,417,34.0,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"986 Norwich-New London Turnpike Uncasville, CT 06382",6382.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
681,2021-02-15,,CT,Garner CI,96,,,,2.0,3760.0,19.0,,118.0,,,,,,GARNER CORRECTIONAL INSTITUTION,CT,,,,50 NUNNAWAUK ROAD,6470.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,GARNER CORRECTIONAL INSTITUTION,50 NUNNAWAUK ROAD,NEWTOWN,CT,6470.0,Males only,Maximum/close/high,None,State authority,648.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
682,2021-02-15,,CT,Hartford CC,360,12.0,,,2.0,3760.0,19.0,,118.0,,,,,,HARTFORD CORRECTIONAL CENTER,CT,,,,177 WESTON STREET,6120.0,3928.0,,,in BJS (matched),Connecticut,7e+19,7e+19,HARTFORD CORRECTIONAL CENTER,177 WESTON STREET,HARTFORD,CT,6120.0,Males only,Maximum/close/high,None,State authority,1064.0,,Yes,MEDICAL-SURGICAL WARD UNIV. OF CT,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
683,2021-02-15,,CT,MacDougall-Walker,635,2.0,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
684,2021-02-15,,CT,MacDougall-Walker Infirmary,49,,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"1153 East Street, South Suffield , CT 06080",6080.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
685,2021-02-15,,CT,Manson Youth,18,2.0,,,2.0,3760.0,19.0,,118.0,,,,,,,CT,,,,"42 Jarvis Street Cheshire, CT 06410",6410.0,3928.0,,,not in BJS,,,,,,,,,,,,,,,,,,,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
686,2021-02-15,,CT,New Haven CC,245,1.0,,,2.0,3760.0,19.0,,118.0,,,,,,NEW HAVEN CORRECTIONAL CENTER,CT,,,,245 WALLEY AVENUE,6511.0,3928.0,,,in BJS (matched),Connecticut,7e+19,,NEW HAVEN CORRECTIONAL CENTER,245 WALLEY AVENUE,NEW HAVEN,CT,6511.0,Males only,Maximum/close/high,None,State authority,814.0,,No,,No,No,new,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
